Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.1,20.5,74,SSW,7 4,13 7,1016.3,0.0,2025-02-24
11:00 pm,20.5,20.5,72,SSW,9 5,19 10,1016.6,0.0,2025-02-24
10:30 pm,20.8,21.0,73,S,9 5,15 8,1016.7,0.0,2025-02-24
10:00 pm,20.9,21.2,73,S,9 5,17 9,1016.8,0.0,2025-02-24
9:30 pm,20.9,20.8,73,SSW,11 6,19 10,1016.9,0.0,2025-02-24
9:00 pm,21.3,20.8,71,SSW,13 7,22 12,1016.8,0.0,2025-02-24
8:30 pm,21.4,21.3,72,SW,11 6,17 9,1016.8,0.0,2025-02-24
8:00 pm,21.6,21.2,71,SW,13 7,20 11,1016.4,0.0,2025-02-24
7:30 pm,21.7,21.0,72,SW,15 8,28 15,1015.9,0.0,2025-02-24
7:00 pm,21.8,21.5,72,SW,13 7,22 12,1015.5,0.0,2025-02-24
6:30 pm,22.4,21.4,70,SW,17 9,22 12,1015.2,0.0,2025-02-24
6:00 pm,23.0,22.3,67,SW,15 8,28 15,1015.2,0.0,2025-02-24
5:30 pm,23.9,22.7,58,WSW,15 8,26 14,1015.0,0.0,2025-02-24
5:00 pm,24.6,24.1,58,SW,13 7,24 13,1014.7,0.0,2025-02-24
4:30 pm,24.6,23.2,57,SW,17 9,28 15,1014.7,0.0,2025-02-24
