Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.7,12.1,98,CALM,0 0,4 2,1022.2,0.0,2023-08-25
11:00 pm,11.9,12.3,97,CALM,0 0,0 0,1022.5,0.0,2023-08-25
10:30 pm,12.1,12.6,96,CALM,0 0,0 0,1022.5,0.0,2023-08-25
10:00 pm,12.5,13.0,95,CALM,0 0,0 0,1022.9,0.0,2023-08-25
9:30 pm,12.8,13.4,94,CALM,0 0,0 0,1023.2,0.0,2023-08-25
9:00 pm,13.2,13.9,94,CALM,0 0,0 0,1023.1,0.0,2023-08-25
8:30 pm,13.8,14.6,92,CALM,0 0,0 0,1023.1,0.0,2023-08-25
8:00 pm,14.2,15.0,90,CALM,0 0,0 0,1022.9,0.0,2023-08-25
7:30 pm,14.9,15.8,88,CALM,0 0,0 0,1022.6,0.0,2023-08-25
7:00 pm,15.8,16.7,83,CALM,0 0,0 0,1022.3,0.0,2023-08-25
6:30 pm,17.1,17.7,77,W,2 1,6 3,1021.7,0.0,2023-08-25
6:00 pm,18.3,17.8,70,WNW,7 4,15 8,1021.3,0.0,2023-08-25
5:30 pm,19.0,18.3,61,WNW,6 3,11 6,1020.9,0.0,2023-08-25
5:00 pm,20.2,19.0,53,WNW,7 4,15 8,1020.5,0.0,2023-08-25
4:30 pm,20.8,19.3,52,W,9 5,17 9,1020.2,0.0,2023-08-25
