Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.5,14.7,84,SSW,2 1,6 3,1014.4,0.6,2025-04-25
11:00 pm,15.5,15.7,79,SE,2 1,7 4,1014.4,0.6,2025-04-25
10:30 pm,15.9,16.7,81,CALM,0 0,0 0,1014.6,0.6,2025-04-25
10:00 pm,16.9,17.7,76,CALM,0 0,0 0,1014.6,0.6,2025-04-25
9:30 pm,17.3,18.2,76,CALM,0 0,0 0,1014.5,0.6,2025-04-25
9:00 pm,17.8,18.0,73,S,4 2,7 4,1014.0,0.6,2025-04-25
8:30 pm,18.5,17.6,69,SW,9 5,15 8,1013.6,0.6,2025-04-25
8:00 pm,18.9,18.1,68,NE,9 5,15 8,1013.4,0.6,2025-04-25
7:30 pm,19.3,18.2,63,NE,9 5,13 7,1012.8,0.6,2025-04-25
7:00 pm,19.2,18.2,69,ESE,11 6,15 8,1012.6,0.6,2025-04-25
6:30 pm,18.6,18.4,78,ESE,9 5,13 7,1012.4,0.4,2025-04-25
6:00 pm,18.4,18.1,77,S,9 5,15 8,1012.4,0.2,2025-04-25
