Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,16.2,17.0,85,NNE,2 1,7 4,1016.8,0.0,2023-03-14
6:30 am,16.3,17.4,83,CALM,0 0,6 3,1016.7,0.0,2023-03-14
6:00 am,16.8,16.3,82,N,9 5,13 7,1016.6,0.0,2023-03-14
5:30 am,16.5,16.5,83,N,6 3,11 6,1016.3,0.0,2023-03-14
5:00 am,16.5,16.6,84,NW,6 3,9 5,1016.4,0.0,2023-03-14
4:30 am,16.4,15.8,83,NNW,9 5,13 7,1016.4,0.0,2023-03-14
4:00 am,16.5,16.4,84,N,7 4,9 5,1016.4,0.0,2023-03-14
3:30 am,16.7,16.6,83,NNW,7 4,11 6,1016.5,0.0,2023-03-14
3:00 am,16.9,17.0,83,NW,6 3,11 6,1016.8,0.0,2023-03-14
2:30 am,17.0,16.7,84,NW,9 5,13 7,1016.9,0.0,2023-03-14
2:00 am,16.4,17.7,87,CALM,0 0,0 0,1016.8,0.0,2023-03-14
1:30 am,16.9,17.5,84,W,4 2,9 5,1016.9,0.0,2023-03-14
1:00 am,17.1,18.1,84,W,2 1,11 6,1017.1,0.0,2023-03-14
12:30 am,17.3,17.6,83,WSW,6 3,13 7,1017.3,0.0,2023-03-14
12:00 am,17.5,17.8,85,W,7 4,11 6,1017.4,0.0,2023-03-14
