Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.4,6.8,77,ENE,2 1,7 4,1022.4,0.0,2025-09-17
11:00 pm,8.6,7.4,75,CALM,0 0,6 3,1022.6,0.0,2025-09-17
10:30 pm,9.2,7.9,70,CALM,0 0,0 0,1022.6,0.0,2025-09-17
10:00 pm,9.8,8.1,66,WSW,2 1,6 3,1022.4,0.0,2025-09-17
9:30 pm,10.3,9.1,68,CALM,0 0,0 0,1022.2,0.0,2025-09-17
9:00 pm,11.8,9.5,53,WSW,4 2,9 5,1022.0,0.0,2025-09-17
8:30 pm,12.3,9.8,56,WSW,6 3,13 7,1021.8,0.0,2025-09-17
8:00 pm,12.4,10.9,61,SW,2 1,9 5,1021.5,0.0,2025-09-17
7:30 pm,12.6,9.6,57,SSW,9 5,20 11,1021.3,0.0,2025-09-17
7:00 pm,13.2,10.4,46,SW,6 3,11 6,1021.0,0.0,2025-09-17
6:30 pm,13.8,10.2,40,SW,9 5,17 9,1020.7,0.0,2025-09-17
6:00 pm,14.0,10.9,42,SW,7 4,13 7,1020.4,0.0,2025-09-17
5:30 pm,14.4,11.4,42,WSW,7 4,11 6,1020.1,0.0,2025-09-17
5:00 pm,14.4,10.9,41,SW,9 5,15 8,1019.7,0.0,2025-09-17
4:30 pm,14.8,11.5,43,WSW,9 5,17 9,1019.3,0.0,2025-09-17
4:00 pm,14.2,10.4,43,WSW,11 6,19 10,1019.0,0.0,2025-09-17
3:30 pm,14.8,10.1,39,WNW,15 8,26 14,1018.9,0.0,2025-09-17
3:00 pm,13.9,9.2,42,W,15 8,28 15,1018.9,0.0,2025-09-17
2:30 pm,14.3,11.2,48,WSW,9 5,24 13,1018.7,0.0,2025-09-17
2:00 pm,15.2,11.0,47,W,15 8,32 17,1018.4,0.0,2025-09-17
1:30 pm,15.7,12.0,41,W,11 6,35 19,1018.2,0.0,2025-09-17
1:00 pm,14.9,9.3,40,WNW,20 11,39 21,1018.1,0.0,2025-09-17
12:30 pm,15.3,10.8,47,NW,17 9,30 16,1017.8,0.0,2025-09-17
12:00 pm,13.7,8.4,44,NW,19 10,28 15,1018.3,0.0,2025-09-17
11:30 am,13.9,10.2,53,NW,13 7,20 11,1018.3,0.0,2025-09-17
11:00 am,12.1,7.6,58,WSW,17 9,30 16,1018.3,0.0,2025-09-17
10:30 am,13.8,10.0,52,NW,13 7,24 13,1017.7,0.0,2025-09-17
10:00 am,12.7,9.2,53,WNW,11 6,24 13,1017.6,0.0,2025-09-17
9:30 am,12.8,8.1,52,WNW,17 9,28 15,1017.3,0.0,2025-09-17
9:00 am,12.6,9.1,54,WNW,11 6,20 11,1017.2,7.2,2025-09-17
8:30 am,12.2,8.0,57,NW,15 8,28 15,1016.8,7.2,2025-09-17
8:00 am,11.5,8.0,57,NW,11 6,20 11,1016.6,7.2,2025-09-17
7:30 am,10.7,7.5,60,NNW,9 5,17 9,1016.2,7.2,2025-09-17
7:00 am,10.6,6.6,59,NW,13 7,28 15,1015.5,7.2,2025-09-17
6:30 am,10.3,7.1,60,NW,9 5,15 8,1015.1,7.2,2025-09-17
