Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.7,17.4,61,SSE,2 1,6 3,1010.0,0.0,2025-02-05
11:00 pm,18.5,17.0,55,S,7 4,9 5,1010.3,0.0,2025-02-05
10:30 pm,18.7,17.6,56,S,6 3,7 4,1010.4,0.0,2025-02-05
10:00 pm,19.5,18.8,54,SSE,4 2,11 6,1010.4,0.0,2025-02-05
9:30 pm,19.8,19.2,55,SSE,4 2,7 4,1010.5,0.0,2025-02-05
9:00 pm,20.7,20.2,53,SSE,4 2,6 3,1010.3,0.0,2025-02-05
8:30 pm,21.5,20.2,52,SSE,9 5,15 8,1010.1,0.0,2025-02-05
8:00 pm,22.9,20.8,48,SE,13 7,20 11,1009.9,0.0,2025-02-05
7:30 pm,24.6,22.4,42,SSE,13 7,20 11,1009.9,0.0,2025-02-05
7:00 pm,26.1,24.0,39,SE,13 7,22 12,1009.6,0.0,2025-02-05
6:30 pm,27.3,25.0,35,SSE,13 7,22 12,1009.4,0.0,2025-02-05
6:00 pm,27.8,25.3,32,SSE,13 7,24 13,1009.4,0.0,2025-02-05
5:30 pm,28.5,25.2,31,SSE,17 9,26 14,1009.4,0.0,2025-02-05
5:00 pm,29.1,25.6,31,S,19 10,28 15,1009.6,0.0,2025-02-05
4:30 pm,30.1,27.6,28,S,13 7,20 11,1009.8,0.0,2025-02-05
4:00 pm,29.9,27.6,27,S,11 6,22 12,1010.3,0.0,2025-02-05
3:30 pm,30.6,28.7,29,SW,11 6,19 10,1010.8,0.0,2025-02-05
3:00 pm,29.7,28.3,31,ESE,9 5,15 8,1011.0,0.0,2025-02-05
2:30 pm,29.3,28.1,31,WNW,7 4,15 8,1011.3,0.0,2025-02-05
2:00 pm,28.3,27.1,31,NNE,6 3,9 5,1011.8,0.0,2025-02-05
1:30 pm,27.0,24.7,32,SSE,11 6,20 11,1012.1,0.0,2025-02-05
1:00 pm,26.5,25.2,35,ENE,7 4,15 8,1012.3,0.0,2025-02-05
12:30 pm,25.6,22.9,35,ESE,13 7,19 10,1012.8,0.0,2025-02-05
12:00 pm,25.1,23.3,37,S,9 5,15 8,1013.1,0.0,2025-02-05
11:30 am,24.5,22.4,39,ESE,11 6,20 11,1013.1,0.0,2025-02-05
11:00 am,23.4,21.4,43,ESE,11 6,19 10,1013.4,0.0,2025-02-05
10:30 am,22.7,20.4,46,SE,13 7,22 12,1013.7,0.0,2025-02-05
10:00 am,21.5,19.2,50,SSE,13 7,20 11,1013.6,0.0,2025-02-05
9:30 am,20.5,17.7,51,ESE,15 8,24 13,1013.7,0.0,2025-02-05
9:00 am,20.2,17.9,54,SE,13 7,22 12,1013.8,0.0,2025-02-05
8:30 am,19.7,18.5,55,SE,7 4,13 7,1013.5,0.0,2025-02-05
8:00 am,18.7,16.4,59,ESE,13 7,22 12,1013.0,0.0,2025-02-05
7:30 am,17.9,15.9,61,ESE,11 6,19 10,1012.6,0.0,2025-02-05
7:00 am,17.3,15.8,65,SE,9 5,17 9,1012.1,0.0,2025-02-05
6:30 am,17.4,15.1,64,SE,13 7,20 11,1011.8,0.0,2025-02-05
6:00 am,17.5,15.3,65,SE,13 7,28 15,1011.6,0.0,2025-02-05
5:30 am,17.9,16.0,68,SE,13 7,24 13,1011.5,0.0,2025-02-05
5:00 am,18.1,16.7,69,ESE,11 6,20 11,1011.5,0.0,2025-02-05
4:30 am,18.1,16.4,70,SE,13 7,22 12,1011.6,0.0,2025-02-05
4:00 am,18.2,16.3,71,SE,15 8,26 14,1011.5,0.0,2025-02-05
3:30 am,18.4,16.5,71,SE,15 8,24 13,1011.6,0.0,2025-02-05
3:00 am,18.4,17.0,73,SE,13 7,20 11,1011.9,0.0,2025-02-05
2:30 am,18.4,17.4,72,SSE,11 6,20 11,1012.1,0.0,2025-02-05
2:00 am,18.3,17.7,73,SSE,9 5,13 7,1012.3,0.0,2025-02-05
1:30 am,18.5,18.1,71,SE,7 4,15 8,1012.7,0.0,2025-02-05
1:00 am,18.6,18.1,73,SSE,9 5,19 10,1013.1,0.0,2025-02-05
12:30 am,18.7,17.4,73,SSE,13 7,24 13,1013.4,0.0,2025-02-05
12:00 am,18.9,17.8,69,SSE,11 6,17 9,1012.9,0.0,2025-02-05
