Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.5,12.5,97,W,17 9,30 16,1013.7,19.8,2025-08-13
11:00 pm,14.2,13.1,93,WNW,11 6,20 11,1013.3,17.8,2025-08-13
10:30 pm,14.5,13.3,97,W,13 7,30 16,1013.4,17.4,2025-08-13
10:00 pm,14.8,14.2,99,W,11 6,26 14,1013.0,15.6,2025-08-13
9:30 pm,14.3,12.2,96,WNW,17 9,30 16,1013.0,13.4,2025-08-13
9:00 pm,14.1,11.7,99,W,19 10,35 19,1012.8,11.2,2025-08-13
8:30 pm,15.5,14.0,99,WNW,17 9,30 16,1011.9,5.8,2025-08-13
8:00 pm,15.5,14.0,98,WNW,17 9,33 18,1011.5,2.8,2025-08-13
7:30 pm,16.0,14.6,97,W,17 9,43 23,1011.1,1.4,2025-08-13
7:04 pm,17.6,13.9,84,NW,28 15,52 28,1009.9,0.6,2025-08-13
7:00 pm,21.2,18.3,68,NNW,24 13,44 24,1008.7,0.0,2025-08-13
6:30 pm,21.8,19.3,59,NNW,19 10,41 22,1008.7,0.0,2025-08-13
6:00 pm,21.7,18.8,57,NNW,20 11,43 23,1008.6,0.0,2025-08-13
5:30 pm,22.1,18.3,54,NNW,24 13,52 28,1008.8,0.0,2025-08-13
5:00 pm,22.2,19.2,52,NNW,19 10,35 19,1009.1,0.0,2025-08-13
4:30 pm,22.3,19.2,51,NNW,19 10,41 22,1009.3,0.0,2025-08-13
