Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.7,12.2,70,SW,6 3,11 6,1027.8,0.0,2024-05-15
11:00 pm,14.0,13.7,70,CALM,0 0,0 0,1027.7,0.0,2024-05-15
10:30 pm,14.9,13.8,66,NE,4 2,7 4,1027.8,0.0,2024-05-15
10:00 pm,14.4,13.3,67,NNE,4 2,9 5,1027.9,0.0,2024-05-15
9:30 pm,14.9,14.5,65,CALM,0 0,0 0,1027.8,0.0,2024-05-15
9:00 pm,16.1,15.7,60,CALM,0 0,0 0,1027.8,0.0,2024-05-15
8:30 pm,17.9,15.0,53,E,13 7,20 11,1027.7,0.0,2024-05-15
8:00 pm,17.5,15.1,56,E,11 6,15 8,1027.9,0.0,2024-05-15
7:30 pm,16.4,15.2,64,ENE,6 3,11 6,1027.8,0.0,2024-05-15
7:00 pm,15.8,14.9,71,SE,6 3,9 5,1027.6,0.0,2024-05-15
6:30 pm,15.2,14.6,82,SSE,7 4,9 5,1027.4,0.0,2024-05-15
6:00 pm,15.7,16.4,79,CALM,0 0,0 0,1027.2,0.0,2024-05-15
5:30 pm,16.5,16.8,75,SSW,2 1,7 4,1027.0,0.0,2024-05-15
5:00 pm,17.4,16.9,71,WSW,6 3,9 5,1026.7,0.0,2024-05-15
4:30 pm,18.3,17.5,65,WSW,7 4,11 6,1026.6,0.0,2024-05-15
4:00 pm,19.2,18.4,62,WSW,7 4,13 7,1026.7,0.0,2024-05-15
3:30 pm,19.7,18.4,58,WSW,9 5,15 8,1026.8,0.0,2024-05-15
3:00 pm,20.1,17.8,54,WSW,13 7,19 10,1026.9,0.0,2024-05-15
2:30 pm,20.9,19.1,52,WSW,11 6,15 8,1026.9,0.0,2024-05-15
2:00 pm,21.7,20.4,51,SW,9 5,13 7,1026.9,0.0,2024-05-15
1:30 pm,22.3,21.1,51,WSW,9 5,15 8,1027.0,0.0,2024-05-15
1:00 pm,22.2,21.2,47,SSW,6 3,13 7,1027.3,0.0,2024-05-15
12:30 pm,21.5,20.6,46,W,4 2,9 5,1027.6,0.0,2024-05-15
12:00 pm,21.1,20.0,49,NW,6 3,7 4,1028.0,0.0,2024-05-15
11:30 am,20.7,19.8,48,NW,4 2,11 6,1028.3,0.0,2024-05-15
11:00 am,20.8,19.5,50,NW,7 4,11 6,1028.5,0.0,2024-05-15
10:30 am,19.7,18.4,53,NNE,7 4,11 6,1028.7,0.0,2024-05-15
10:00 am,18.4,16.9,55,NNE,7 4,11 6,1028.8,0.0,2024-05-15
9:30 am,17.7,18.0,64,CALM,0 0,6 3,1028.9,0.0,2024-05-15
9:00 am,14.7,14.9,76,CALM,0 0,0 0,1029.1,0.0,2024-05-15
8:30 am,12.3,12.2,82,CALM,0 0,0 0,1028.9,0.0,2024-05-15
8:00 am,11.1,10.7,83,CALM,0 0,0 0,1028.6,0.0,2024-05-15
7:30 am,11.9,10.2,78,NNE,7 4,9 5,1028.2,0.0,2024-05-15
7:00 am,12.0,10.5,79,NE,6 3,7 4,1027.9,0.0,2024-05-15
6:30 am,12.4,10.6,74,NNE,7 4,11 6,1027.8,0.0,2024-05-15
6:00 am,13.1,10.6,72,NNE,11 6,13 7,1027.6,0.0,2024-05-15
5:30 am,12.0,10.3,79,NE,7 4,11 6,1027.4,0.0,2024-05-15
5:00 am,10.1,9.6,87,CALM,0 0,6 3,1027.4,0.0,2024-05-15
4:30 am,11.3,9.8,82,NE,6 3,9 5,1027.3,0.0,2024-05-15
4:00 am,9.6,9.2,92,CALM,0 0,0 0,1027.3,0.0,2024-05-15
3:30 am,9.3,8.8,90,CALM,0 0,0 0,1027.3,0.0,2024-05-15
3:00 am,9.2,8.6,90,CALM,0 0,0 0,1027.3,0.0,2024-05-15
2:30 am,9.9,8.3,87,SE,6 3,7 4,1027.4,0.0,2024-05-15
2:00 am,9.2,8.6,90,CALM,0 0,0 0,1027.5,0.0,2024-05-15
1:30 am,9.9,9.4,86,CALM,0 0,0 0,1027.3,0.0,2024-05-15
1:00 am,10.9,10.6,85,CALM,0 0,0 0,1027.2,0.0,2024-05-15
12:30 am,11.1,9.3,81,SE,7 4,9 5,1027.3,0.0,2024-05-15
12:00 am,11.3,9.8,82,ENE,6 3,7 4,1027.4,0.0,2024-05-15
