Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.9,12.3,68,W,6 3,9 5,1025.4,0.0,2024-05-13
11:00 pm,14.1,12.4,68,WSW,7 4,13 7,1025.5,0.0,2024-05-13
10:30 pm,13.9,13.2,70,WSW,2 1,7 4,1025.4,0.0,2024-05-13
10:00 pm,14.1,13.1,70,WSW,4 2,15 8,1025.4,0.0,2024-05-13
9:30 pm,14.4,13.2,73,W,6 3,11 6,1025.3,0.0,2024-05-13
9:00 pm,14.5,13.1,73,SW,7 4,11 6,1024.9,0.0,2024-05-13
8:30 pm,14.7,14.0,73,SW,4 2,13 7,1024.5,0.0,2024-05-13
8:00 pm,15.3,14.3,76,SW,7 4,24 13,1024.3,0.0,2024-05-13
7:30 pm,15.6,15.2,84,SSW,7 4,11 6,1024.0,0.0,2024-05-13
7:00 pm,16.2,15.1,75,WSW,9 5,19 10,1023.6,0.0,2024-05-13
6:30 pm,15.9,16.2,79,SW,2 1,9 5,1023.1,0.0,2024-05-13
6:00 pm,15.4,15.7,82,SSW,2 1,7 4,1022.7,0.0,2024-05-13
5:30 pm,16.2,16.5,77,SSW,2 1,6 3,1022.3,0.0,2024-05-13
5:00 pm,16.5,17.1,74,CALM,0 0,0 0,1022.1,0.0,2024-05-13
4:30 pm,16.7,17.3,73,CALM,0 0,6 3,1022.1,0.0,2024-05-13
4:00 pm,16.7,16.4,72,S,4 2,11 6,1022.0,0.0,2024-05-13
3:30 pm,17.0,16.3,70,SSW,6 3,9 5,1022.0,0.0,2024-05-13
3:00 pm,17.3,16.0,67,SSW,9 5,15 8,1021.7,0.0,2024-05-13
2:30 pm,18.5,17.8,63,S,6 3,9 5,1021.4,0.0,2024-05-13
2:00 pm,16.9,16.4,73,SSE,6 3,9 5,1021.6,0.0,2024-05-13
1:30 pm,15.5,14.0,79,SSW,11 6,19 10,1021.7,0.0,2024-05-13
1:00 pm,14.4,12.8,84,SSW,11 6,20 11,1021.9,0.0,2024-05-13
12:30 pm,15.6,14.3,75,SSW,9 5,17 9,1021.8,0.0,2024-05-13
12:00 pm,17.8,16.3,63,SSW,9 5,20 11,1022.0,0.0,2024-05-13
11:30 am,17.9,18.2,63,CALM,0 0,0 0,1022.5,0.0,2024-05-13
11:00 am,18.2,17.9,65,NE,4 2,9 5,1022.9,0.0,2024-05-13
10:30 am,16.0,14.9,70,NNE,7 4,11 6,1023.0,0.0,2024-05-13
10:00 am,14.6,13.6,76,NNE,6 3,9 5,1023.2,0.0,2024-05-13
9:30 am,12.8,11.1,82,NNE,9 5,15 8,1022.9,0.0,2024-05-13
9:00 am,11.6,9.9,88,NE,9 5,13 7,1023.0,0.0,2024-05-13
8:30 am,10.6,8.9,95,NE,9 5,13 7,1023.0,0.0,2024-05-13
8:00 am,9.6,8.2,99,NE,7 4,11 6,1022.9,0.0,2024-05-13
7:30 am,9.3,7.5,100,NE,9 5,13 7,1022.5,0.0,2024-05-13
7:00 am,9.3,7.8,100,NE,7 4,11 6,1022.4,0.0,2024-05-13
6:30 am,9.5,8.1,100,NNE,7 4,11 6,1022.1,0.0,2024-05-13
