Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,20.2,15.8,53,SSW,24 13,39 21,1016.0,0.0,2024-12-25
3:30 pm,20.9,16.8,50,SSW,22 12,35 19,1015.9,0.0,2024-12-25
3:00 pm,22.0,17.7,44,SSW,22 12,35 19,1016.0,0.0,2024-12-25
2:30 pm,21.7,16.4,43,SSW,26 14,43 23,1016.2,0.0,2024-12-25
2:13 pm,21.4,15.9,45,SSW,28 15,46 25,1016.1,0.0,2024-12-25
2:00 pm,22.3,17.1,42,SSW,26 14,44 24,1016.1,0.0,2024-12-25
1:49 pm,21.8,16.0,41,SSW,28 15,46 25,1016.1,0.0,2024-12-25
1:30 pm,22.0,17.1,42,SSW,24 13,41 22,1015.9,0.0,2024-12-25
1:00 pm,21.8,16.4,41,SSW,26 14,43 23,1015.9,0.0,2024-12-25
12:30 pm,22.0,17.6,43,SSW,22 12,39 21,1015.9,0.0,2024-12-25
12:00 pm,22.0,17.9,42,SSW,20 11,33 18,1016.0,0.0,2024-12-25
11:30 am,21.4,16.8,42,SSW,22 12,32 17,1016.1,0.0,2024-12-25
11:00 am,21.4,17.6,41,SSW,17 9,35 19,1016.3,0.0,2024-12-25
10:30 am,20.7,16.8,41,S,17 9,26 14,1016.4,0.0,2024-12-25
10:00 am,20.6,16.5,39,SSW,17 9,28 15,1016.4,0.0,2024-12-25
9:30 am,19.8,15.9,43,S,17 9,30 16,1016.5,0.0,2024-12-25
9:00 am,18.8,14.9,47,S,17 9,28 15,1016.8,0.0,2024-12-25
8:30 am,18.7,15.4,50,S,15 8,24 13,1016.7,0.0,2024-12-25
8:00 am,17.8,14.4,51,S,15 8,22 12,1016.6,0.0,2024-12-25
7:30 am,17.1,14.0,52,S,13 7,20 11,1016.3,0.0,2024-12-25
7:00 am,16.7,13.6,53,S,13 7,20 11,1015.9,0.0,2024-12-25
6:30 am,15.6,12.1,57,SSE,15 8,22 12,1015.5,0.0,2024-12-25
6:00 am,15.2,12.0,58,SSE,13 7,20 11,1015.3,0.0,2024-12-25
5:30 am,15.1,11.9,58,SE,13 7,20 11,1014.6,0.0,2024-12-25
5:00 am,15.3,12.2,58,SSE,13 7,22 12,1014.6,0.0,2024-12-25
4:30 am,15.7,12.8,60,SSE,13 7,24 13,1014.4,0.0,2024-12-25
4:00 am,16.2,13.4,60,SE,13 7,22 12,1013.9,0.0,2024-12-25
3:30 am,16.6,14.1,64,SSE,13 7,19 10,1013.4,0.0,2024-12-25
3:00 am,17.1,15.1,64,SE,11 6,19 10,1013.3,0.0,2024-12-25
2:30 am,17.4,14.7,63,SE,15 8,24 13,1013.0,0.0,2024-12-25
2:00 am,17.8,16.0,63,SSE,11 6,20 11,1012.8,0.0,2024-12-25
1:30 am,18.2,15.2,62,SSE,17 9,26 14,1012.8,0.0,2024-12-25
1:00 am,18.7,15.4,61,SSE,19 10,30 16,1012.6,0.0,2024-12-25
12:30 am,19.3,16.4,59,SSE,17 9,26 14,1012.3,0.0,2024-12-25
12:00 am,19.9,17.1,58,SSE,17 9,26 14,1011.8,0.0,2024-12-25
