Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,13.4,12.3,91,S,9 5,17 9,1016.6,29.8,2023-12-10
6:00 am,13.7,13.2,89,S,6 3,7 4,1017.5,28.8,2023-12-10
5:30 am,14.0,13.3,84,W,6 3,7 4,1016.8,28.2,2023-12-10
5:00 am,14.5,12.8,80,ENE,11 6,32 17,1016.3,27.8,2023-12-10
4:30 am,14.1,11.6,82,SE,15 8,32 17,1016.0,27.6,2023-12-10
4:00 am,14.2,12.4,80,SE,11 6,22 12,1015.8,27.6,2023-12-10
3:30 am,14.0,11.8,81,SE,13 7,24 13,1016.5,27.4,2023-12-10
3:00 am,14.0,12.2,82,SE,11 6,30 16,1017.3,27.4,2023-12-10
2:30 am,14.5,11.1,78,ESE,19 10,33 18,1017.0,27.2,2023-12-10
2:00 am,14.5,12.0,79,SE,15 8,28 15,1017.1,27.0,2023-12-10
1:30 am,14.7,12.2,78,SE,15 8,26 14,1017.3,27.0,2023-12-10
1:00 am,14.8,12.7,78,SE,13 7,20 11,1017.9,27.0,2023-12-10
12:30 am,14.7,13.0,79,ESE,11 6,19 10,1017.8,27.0,2023-12-10
12:00 am,14.8,12.7,79,SE,13 7,28 15,1018.2,27.0,2023-12-10
