Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.3,11.5,92,S,6 3,11 6,1023.5,5.4,2024-04-19
5:00 am,13.1,12.2,90,S,7 4,11 6,1023.1,5.4,2024-04-19
4:30 am,13.9,12.8,89,S,9 5,17 9,1022.6,5.4,2024-04-19
4:00 am,14.4,12.9,92,SSW,13 7,19 10,1022.6,5.4,2024-04-19
3:30 am,14.8,13.9,93,S,11 6,20 11,1022.3,5.4,2024-04-19
3:00 am,15.0,13.9,96,SSW,13 7,19 10,1022.0,5.4,2024-04-19
2:52 am,15.2,14.6,97,SSW,11 6,17 9,1022.0,5.4,2024-04-19
2:30 am,15.5,15.5,98,SSW,9 5,17 9,1022.1,5.0,2024-04-19
2:09 am,15.8,15.4,96,SSW,11 6,20 11,1022.3,3.2,2024-04-19
2:04 am,15.8,15.3,95,SW,11 6,17 9,1022.3,3.2,2024-04-19
2:00 am,15.9,15.5,96,SW,11 6,19 10,1022.4,3.2,2024-04-19
1:30 am,15.7,15.7,97,SW,9 5,13 7,1022.5,2.6,2024-04-19
1:27 am,15.7,15.7,97,SW,9 5,17 9,1022.5,2.4,2024-04-19
1:00 am,15.7,15.3,96,SW,11 6,20 11,1022.6,2.2,2024-04-19
12:56 am,15.8,15.7,95,SW,9 5,20 11,1022.7,2.0,2024-04-19
12:36 am,15.5,16.0,96,SSW,6 3,15 8,1022.8,1.8,2024-04-19
12:30 am,15.5,15.8,97,SSW,7 4,15 8,1022.8,1.8,2024-04-19
12:14 am,15.4,15.7,97,SSW,7 4,11 6,1023.0,1.6,2024-04-19
12:09 am,15.3,15.5,97,SSW,7 4,13 7,1023.0,1.6,2024-04-19
12:00 am,15.3,15.1,97,SSW,9 5,15 8,1023.2,1.6,2024-04-19
