Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.2,11.7,84,WSW,9 5,15 8,1015.8,0.0,2025-10-11
11:00 pm,12.5,11.2,84,W,7 4,11 6,1015.8,0.0,2025-10-11
10:30 pm,13.0,11.4,83,WSW,9 5,13 7,1015.9,0.0,2025-10-11
10:00 pm,13.7,12.2,81,SW,9 5,13 7,1015.8,0.0,2025-10-11
9:30 pm,14.0,11.7,80,WSW,13 7,24 13,1015.8,0.0,2025-10-11
9:00 pm,14.1,12.7,81,SW,9 5,19 10,1015.7,0.0,2025-10-11
8:30 pm,13.9,12.4,81,SW,9 5,13 7,1015.8,0.0,2025-10-11
8:00 pm,14.5,12.7,78,SW,11 6,19 10,1015.7,0.0,2025-10-11
7:30 pm,14.7,12.5,77,SW,13 7,20 11,1015.6,0.0,2025-10-11
7:00 pm,15.0,12.7,75,SW,13 7,20 11,1015.5,0.0,2025-10-11
