Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,12.2,10.2,78,NNE,9 5,11 6,1021.3,0.0,2025-10-14
6:00 am,12.2,10.7,78,NNE,6 3,11 6,1020.9,0.0,2025-10-14
5:30 am,12.1,10.0,78,NNE,9 5,13 7,1020.8,0.0,2025-10-14
5:00 am,12.0,10.3,78,N,7 4,11 6,1020.7,0.0,2025-10-14
4:30 am,12.1,10.0,77,NNE,9 5,15 8,1020.4,0.0,2025-10-14
4:00 am,12.0,9.8,76,N,9 5,11 6,1020.5,0.0,2025-10-14
3:30 am,11.9,10.1,77,NNE,7 4,11 6,1020.3,0.0,2025-10-14
3:00 am,12.4,10.3,75,N,9 5,15 8,1020.4,0.0,2025-10-14
2:30 am,12.6,10.5,74,NNE,9 5,11 6,1020.4,0.0,2025-10-14
2:00 am,12.6,10.8,73,NE,7 4,11 6,1020.5,0.0,2025-10-14
1:30 am,12.1,10.4,78,NE,7 4,9 5,1020.6,0.0,2025-10-14
1:00 am,11.9,10.2,79,NNE,7 4,7 4,1020.8,0.0,2025-10-14
12:30 am,11.3,11.0,83,CALM,0 0,0 0,1020.8,0.0,2025-10-14
12:00 am,11.6,11.1,77,CALM,0 0,0 0,1021.1,0.0,2025-10-14
