Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,5.4,55,NW,24 13,44 24,1013.8,0.0,2023-11-13
6:57 am,11.4,4.5,55,NW,28 15,44 24,1013.7,0.0,2023-11-13
6:30 am,10.9,6.9,57,W,13 7,19 10,1014.1,0.0,2023-11-13
6:00 am,9.8,5.8,62,WNW,13 7,22 12,1013.7,0.0,2023-11-13
5:30 am,9.3,5.6,61,W,11 6,19 10,1013.6,0.0,2023-11-13
5:00 am,10.0,4.3,60,NW,22 12,35 19,1013.5,0.0,2023-11-13
4:30 am,10.0,3.8,59,NNW,24 13,37 20,1013.6,0.0,2023-11-13
4:00 am,9.6,4.8,62,NNW,17 9,26 14,1014.1,0.0,2023-11-13
3:30 am,9.5,6.2,61,NW,9 5,22 12,1014.7,0.0,2023-11-13
3:00 am,9.6,6.2,58,NW,9 5,22 12,1014.9,0.0,2023-11-13
2:30 am,10.3,6.4,54,ENE,11 6,19 10,1014.7,0.0,2023-11-13
2:00 am,9.7,6.8,56,NW,6 3,13 7,1015.2,0.0,2023-11-13
1:30 am,9.8,6.7,55,SW,7 4,15 8,1015.4,0.0,2023-11-13
1:00 am,10.2,4.8,53,NW,19 10,28 15,1015.3,0.0,2023-11-13
12:30 am,10.5,7.1,54,NW,9 5,19 10,1015.4,0.0,2023-11-13
12:00 am,10.7,6.9,53,WNW,11 6,20 11,1015.7,0.0,2023-11-13
