Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 pm,18.7,18.3,69,SSW,7 4,17 9,1015.7,0.8,2024-09-27
5:30 pm,19.2,18.4,67,SSW,9 5,22 12,1015.6,0.8,2024-09-27
5:00 pm,20.1,19.4,65,SSW,9 5,24 13,1015.3,0.8,2024-09-27
4:30 pm,20.4,19.5,65,SSW,11 6,20 11,1014.8,0.8,2024-09-27
4:00 pm,19.6,18.9,72,SSW,11 6,22 12,1014.6,0.8,2024-09-27
3:30 pm,19.5,19.7,74,SSW,7 4,24 13,1014.2,0.8,2024-09-27
3:00 pm,19.2,19.2,77,SSW,9 5,20 11,1014.2,0.6,2024-09-27
2:30 pm,18.5,18.3,84,WSW,11 6,19 10,1014.3,0.6,2024-09-27
2:00 pm,17.9,17.0,88,WSW,15 8,32 17,1014.7,0.6,2024-09-27
1:30 pm,18.4,17.9,85,WSW,13 7,26 14,1014.6,0.2,2024-09-27
1:00 pm,20.0,18.6,71,WSW,15 8,28 15,1014.5,0.0,2024-09-27
12:30 pm,22.1,21.1,63,WSW,13 7,24 13,1014.0,0.0,2024-09-27
12:00 pm,22.5,21.9,61,SW,11 6,22 12,1014.2,0.0,2024-09-27
11:30 am,22.3,22.4,66,SW,9 5,22 12,1014.7,0.0,2024-09-27
11:00 am,20.8,20.4,65,SW,9 5,20 11,1015.0,0.0,2024-09-27
10:30 am,20.8,19.1,68,WSW,17 9,32 17,1015.2,0.0,2024-09-27
10:00 am,21.1,20.4,70,SW,13 7,22 12,1015.1,0.0,2024-09-27
9:30 am,19.5,19.4,80,WSW,11 6,24 13,1015.3,0.0,2024-09-27
9:00 am,19.0,19.5,80,WSW,7 4,15 8,1015.2,21.2,2024-09-27
8:30 am,17.6,18.3,88,WSW,6 3,13 7,1015.0,21.2,2024-09-27
8:00 am,17.0,17.4,90,WSW,7 4,13 7,1015.1,21.2,2024-09-27
7:30 am,16.4,17.4,93,SW,4 2,7 4,1014.6,21.2,2024-09-27
7:00 am,16.2,16.8,95,SW,6 3,9 5,1014.6,21.2,2024-09-27
6:30 am,16.2,17.2,95,WSW,4 2,7 4,1014.3,20.8,2024-09-27
6:00 am,16.1,16.7,95,SW,6 3,9 5,1013.8,20.8,2024-09-27
5:30 am,16.1,16.7,95,S,6 3,11 6,1013.3,20.6,2024-09-27
5:00 am,16.1,17.1,95,SW,4 2,11 6,1013.5,20.4,2024-09-27
4:30 am,16.2,17.2,95,SSW,4 2,11 6,1013.5,19.8,2024-09-27
4:00 am,16.4,16.8,94,SSW,7 4,15 8,1013.2,18.2,2024-09-27
3:30 am,17.2,17.9,93,SSW,7 4,20 11,1013.4,14.4,2024-09-27
3:00 am,18.6,20.6,95,S,4 2,7 4,1012.6,10.2,2024-09-27
2:30 am,18.7,20.8,96,SSE,4 2,6 3,1012.8,8.2,2024-09-27
2:00 am,18.9,20.5,96,SE,7 4,15 8,1012.6,6.6,2024-09-27
1:30 am,19.3,21.2,96,SE,6 3,9 5,1013.1,5.0,2024-09-27
1:00 am,19.4,21.1,95,SE,7 4,13 7,1013.1,3.0,2024-09-27
12:30 am,19.8,21.9,95,SE,6 3,9 5,1013.7,1.6,2024-09-27
12:00 am,19.9,22.3,94,SE,4 2,9 5,1013.8,1.4,2024-09-27
