Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.0,15.7,84,CALM,0 0,0 0,1011.9,0.0,2024-09-24
11:00 pm,15.6,15.2,81,SSE,6 3,11 6,1011.9,0.0,2024-09-24
10:30 pm,15.5,14.7,84,NE,9 5,13 7,1012.0,0.0,2024-09-24
10:00 pm,16.1,15.0,77,NE,9 5,17 9,1012.2,0.0,2024-09-24
9:30 pm,16.0,15.0,79,NE,9 5,17 9,1012.2,0.0,2024-09-24
9:00 pm,16.2,14.8,77,NE,11 6,15 8,1012.2,0.0,2024-09-24
8:30 pm,16.5,15.4,74,NE,9 5,13 7,1012.1,0.0,2024-09-24
8:00 pm,16.4,15.4,77,NE,9 5,13 7,1012.1,0.0,2024-09-24
7:30 pm,16.3,15.4,78,NE,9 5,13 7,1012.0,0.0,2024-09-24
7:00 pm,16.4,15.5,78,NE,9 5,13 7,1012.0,0.0,2024-09-24
6:30 pm,16.5,16.0,77,NNE,7 4,9 5,1012.0,0.0,2024-09-24
6:00 pm,17.1,16.3,71,N,7 4,11 6,1011.9,0.0,2024-09-24
