Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.0,7.1,99,SE,9 5,11 6,1032.5,0.0,2023-05-13
11:00 pm,8.7,6.3,99,S,11 6,13 7,1032.6,0.0,2023-05-13
10:30 pm,8.2,6.1,99,SSE,9 5,11 6,1032.8,0.0,2023-05-13
10:00 pm,8.6,6.2,99,SSW,11 6,13 7,1032.9,0.0,2023-05-13
9:52 pm,8.3,5.8,99,SSW,11 6,13 7,1032.8,0.0,2023-05-13
9:30 pm,8.3,7.9,99,CALM,0 0,0 0,1032.8,0.0,2023-05-13
9:00 pm,8.5,7.2,94,ESE,4 2,11 6,1032.7,0.0,2023-05-13
8:30 pm,9.7,8.2,93,SW,6 3,9 5,1032.5,0.0,2023-05-13
8:00 pm,10.4,9.2,94,S,6 3,9 5,1032.2,0.0,2023-05-13
7:30 pm,9.3,8.3,97,E,4 2,7 4,1031.9,0.0,2023-05-13
7:00 pm,8.1,6.0,85,NNW,6 3,9 5,1031.8,0.0,2023-05-13
6:30 pm,10.7,8.1,83,E,11 6,13 7,1031.4,0.0,2023-05-13
6:00 pm,9.7,8.1,80,ENE,4 2,7 4,1031.1,0.0,2023-05-13
5:30 pm,10.3,7.4,77,E,11 6,11 6,1030.9,0.0,2023-05-13
5:00 pm,13.5,11.1,64,E,9 5,11 6,1030.8,0.0,2023-05-13
4:30 pm,15.6,13.4,54,ENE,7 4,9 5,1030.6,0.0,2023-05-13
4:00 pm,16.2,13.8,55,NE,9 5,11 6,1030.6,0.0,2023-05-13
3:30 pm,15.3,12.5,57,NNE,11 6,13 7,1030.6,0.0,2023-05-13
3:00 pm,15.2,12.5,59,NE,11 6,15 8,1030.7,0.0,2023-05-13
2:30 pm,16.4,13.8,57,NE,11 6,20 11,1030.7,0.0,2023-05-13
2:00 pm,16.2,13.5,56,ENE,11 6,17 9,1030.8,0.0,2023-05-13
1:30 pm,14.8,12.0,60,NNE,11 6,17 9,1031.0,0.0,2023-05-13
1:00 pm,15.6,14.0,64,ESE,7 4,11 6,1031.2,0.0,2023-05-13
12:30 pm,14.6,12.4,64,NNE,9 5,13 7,1031.6,0.0,2023-05-13
12:00 pm,15.4,13.9,63,NNW,6 3,11 6,1032.2,0.0,2023-05-13
11:30 am,14.1,12.3,67,WSW,7 4,9 5,1032.7,0.0,2023-05-13
11:00 am,13.7,11.9,68,WSW,7 4,9 5,1033.1,0.0,2023-05-13
10:30 am,11.3,9.2,74,W,7 4,9 5,1033.5,0.0,2023-05-13
10:00 am,9.5,7.5,86,WSW,7 4,11 6,1033.8,0.0,2023-05-13
9:30 am,8.2,5.8,92,WSW,9 5,11 6,1034.0,0.0,2023-05-13
9:20 am,8.0,6.1,96,SW,7 4,9 5,1034.0,0.0,2023-05-13
9:00 am,6.9,4.5,99,SSW,9 5,11 6,1034.1,0.0,2023-05-13
8:30 am,4.9,2.4,100,S,7 4,7 4,1034.1,0.0,2023-05-13
8:00 am,1.0,-2.0,99,E,6 3,9 5,1034.0,0.0,2023-05-13
7:54 am,0.7,-1.6,99,E,2 1,9 5,1034.0,0.0,2023-05-13
7:47 am,0.5,-1.4,99,CALM,0 0,0 0,1033.9,0.0,2023-05-13
7:34 am,0.5,-1.4,99,CALM,0 0,0 0,1033.8,0.0,2023-05-13
7:30 am,0.5,-1.4,99,CALM,0 0,0 0,1033.8,0.0,2023-05-13
7:28 am,0.5,-1.4,99,CALM,0 0,0 0,1033.8,0.0,2023-05-13
7:15 am,0.6,-1.3,99,CALM,0 0,0 0,1033.7,0.0,2023-05-13
7:03 am,0.8,-1.1,99,CALM,0 0,0 0,1033.4,0.0,2023-05-13
7:00 am,0.9,-1.0,99,CALM,0 0,0 0,1033.4,0.0,2023-05-13
6:57 am,0.9,-1.0,99,CALM,0 0,0 0,1033.3,0.0,2023-05-13
6:30 am,0.9,-1.0,99,CALM,0 0,0 0,1032.9,0.0,2023-05-13
6:14 am,0.4,-2.7,99,N,6 3,9 5,1032.8,0.0,2023-05-13
