Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,7.4,5.1,72,NNE,4 2,9 5,1031.2,0.0,2025-08-19
11:00 pm,7.6,5.4,73,NNE,4 2,7 4,1031.3,0.0,2025-08-19
10:30 pm,7.6,5.8,75,ENE,2 1,9 5,1031.4,0.0,2025-08-19
10:00 pm,8.5,5.9,70,NNE,6 3,11 6,1031.4,0.0,2025-08-19
9:30 pm,7.5,5.6,85,NE,4 2,9 5,1031.4,0.0,2025-08-19
9:00 pm,6.8,5.6,87,CALM,0 0,0 0,1031.1,0.0,2025-08-19
8:30 pm,7.5,6.4,85,CALM,0 0,0 0,1031.1,0.0,2025-08-19
8:00 pm,8.0,7.0,84,CALM,0 0,0 0,1031.1,0.0,2025-08-19
7:30 pm,8.7,7.7,82,CALM,0 0,0 0,1030.9,0.0,2025-08-19
7:00 pm,9.1,8.1,79,CALM,0 0,0 0,1030.7,0.0,2025-08-19
6:30 pm,9.8,8.8,75,CALM,0 0,0 0,1030.7,0.0,2025-08-19
