Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.1,9.3,53,NE,13 7,20 11,1016.4,0.0,2025-07-03
11:00 pm,12.6,8.5,56,NE,15 8,22 12,1016.6,0.0,2025-07-03
10:30 pm,13.1,8.6,54,NE,17 9,22 12,1016.5,0.0,2025-07-03
10:00 pm,13.8,9.6,51,NE,15 8,20 11,1016.3,0.0,2025-07-03
9:30 pm,14.0,10.2,50,NE,13 7,20 11,1016.2,0.0,2025-07-03
9:00 pm,13.4,9.6,53,NE,13 7,19 10,1016.2,0.0,2025-07-03
8:30 pm,13.2,9.5,55,NE,13 7,19 10,1016.2,0.0,2025-07-03
8:00 pm,14.4,10.3,51,NE,15 8,20 11,1016.1,0.0,2025-07-03
7:30 pm,13.8,10.6,56,ENE,11 6,17 9,1016.1,0.0,2025-07-03
7:00 pm,12.7,10.0,63,NE,9 5,13 7,1016.1,0.0,2025-07-03
6:30 pm,13.3,10.7,61,NE,9 5,11 6,1015.9,0.0,2025-07-03
6:00 pm,14.3,12.1,55,ENE,6 3,9 5,1015.8,0.0,2025-07-03
