Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.2,13.4,75,SE,11 6,20 11,1014.0,0.0,2023-11-26
11:00 pm,15.2,13.7,74,SSE,9 5,17 9,1014.1,0.0,2023-11-26
10:30 pm,15.4,13.9,73,SSE,9 5,17 9,1014.2,0.0,2023-11-26
10:00 pm,15.3,13.5,74,SSE,11 6,19 10,1014.5,0.0,2023-11-26
9:30 pm,15.4,13.5,73,S,11 6,17 9,1014.5,0.0,2023-11-26
9:00 pm,15.8,14.0,72,SSE,11 6,20 11,1014.7,0.0,2023-11-26
8:30 pm,16.6,14.4,69,SSE,13 7,24 13,1014.5,0.0,2023-11-26
8:00 pm,17.3,15.0,64,SSE,13 7,24 13,1014.4,0.0,2023-11-26
7:30 pm,18.6,16.0,60,SSE,15 8,24 13,1014.1,0.0,2023-11-26
7:00 pm,19.7,17.5,56,SSE,13 7,22 12,1013.9,0.0,2023-11-26
6:30 pm,20.4,17.8,54,SE,15 8,28 15,1013.4,0.0,2023-11-26
6:00 pm,21.6,19.5,52,SSE,13 7,22 12,1013.3,0.0,2023-11-26
5:30 pm,22.2,20.1,49,SSE,13 7,20 11,1013.5,0.0,2023-11-26
5:00 pm,22.3,19.7,48,SSE,15 8,32 17,1013.7,0.0,2023-11-26
4:30 pm,22.3,20.6,49,SSE,11 6,20 11,1013.9,0.0,2023-11-26
4:00 pm,22.9,20.8,48,SSE,13 7,20 11,1014.1,0.0,2023-11-26
3:30 pm,22.6,20.2,49,S,15 8,24 13,1014.0,0.0,2023-11-26
3:00 pm,22.6,20.2,49,SSE,15 8,24 13,1014.4,0.0,2023-11-26
2:30 pm,21.8,19.7,51,SSE,13 7,20 11,1014.8,0.0,2023-11-26
2:00 pm,20.5,18.3,54,SE,13 7,24 13,1015.1,0.0,2023-11-26
1:30 pm,20.2,18.1,56,SSE,13 7,22 12,1015.3,0.0,2023-11-26
1:00 pm,20.0,17.6,58,SE,15 8,24 13,1015.5,0.0,2023-11-26
12:30 pm,19.8,17.9,60,SE,13 7,22 12,1015.6,0.0,2023-11-26
12:00 pm,19.0,17.2,64,SE,13 7,20 11,1015.7,0.0,2023-11-26
11:30 am,18.8,16.5,64,SE,15 8,24 13,1015.7,0.0,2023-11-26
11:00 am,18.9,16.7,65,S,15 8,24 13,1015.7,0.0,2023-11-26
10:30 am,18.8,16.8,62,SSE,13 7,22 12,1015.7,0.0,2023-11-26
10:00 am,19.6,18.3,64,SE,11 6,19 10,1015.7,0.0,2023-11-26
9:30 am,17.7,16.1,68,SE,11 6,19 10,1015.7,0.0,2023-11-26
9:00 am,16.8,15.2,71,SSE,11 6,19 10,1015.8,0.0,2023-11-26
8:30 am,16.4,15.3,75,SSE,9 5,15 8,1015.8,0.0,2023-11-26
8:00 am,16.2,15.1,75,SSE,9 5,15 8,1015.6,0.0,2023-11-26
7:30 am,16.2,15.2,77,SSE,9 5,13 7,1015.3,0.0,2023-11-26
7:00 am,15.9,15.1,76,SE,7 4,13 7,1015.1,0.0,2023-11-26
