Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.3,11.8,64,ESE,4 2,7 4,1030.6,0.0,2023-05-19
11:00 pm,13.8,12.3,62,ESE,4 2,7 4,1030.4,0.0,2023-05-19
10:30 pm,14.4,12.4,58,ESE,6 3,9 5,1030.6,0.0,2023-05-19
10:00 pm,14.8,12.6,57,ESE,7 4,9 5,1030.6,0.0,2023-05-19
9:30 pm,13.8,12.2,60,ESE,4 2,7 4,1030.4,0.0,2023-05-19
9:00 pm,13.5,12.7,62,CALM,0 0,0 0,1030.2,0.0,2023-05-19
8:30 pm,14.7,13.1,58,ESE,4 2,9 5,1030.0,0.0,2023-05-19
8:00 pm,15.4,13.4,54,ESE,6 3,9 5,1029.7,0.0,2023-05-19
7:30 pm,15.7,14.9,54,CALM,0 0,0 0,1029.5,0.0,2023-05-19
7:00 pm,16.2,15.2,55,ESE,2 1,7 4,1029.1,0.0,2023-05-19
6:30 pm,17.3,16.4,54,ESE,2 1,7 4,1028.7,0.0,2023-05-19
6:00 pm,18.7,18.3,50,CALM,0 0,6 3,1028.3,0.0,2023-05-19
5:30 pm,20.8,19.1,38,ESE,4 2,9 5,1027.9,0.0,2023-05-19
5:00 pm,22.1,19.9,34,E,6 3,11 6,1027.9,0.0,2023-05-19
4:30 pm,22.7,20.3,32,ESE,7 4,17 9,1027.8,0.0,2023-05-19
