Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.5,12.1,92,SW,4 2,7 4,1021.6,6.0,2023-05-19
11:00 pm,12.4,11.3,88,WSW,7 4,11 6,1021.7,6.0,2023-05-19
10:30 pm,12.7,12.4,91,SW,4 2,17 9,1022.0,5.8,2023-05-19
10:00 pm,12.6,11.7,92,SSE,7 4,13 7,1022.0,5.8,2023-05-19
9:30 pm,12.7,13.1,90,CALM,0 0,2 1,1022.1,5.6,2023-05-19
9:00 pm,13.1,10.8,84,W,13 7,28 15,1022.0,5.2,2023-05-19
8:30 pm,13.9,12.1,75,SW,9 5,15 8,1022.2,4.8,2023-05-19
8:00 pm,13.6,12.2,77,WSW,7 4,15 8,1022.2,4.8,2023-05-19
7:30 pm,12.8,11.1,70,W,6 3,9 5,1022.1,4.8,2023-05-19
7:00 pm,13.6,11.4,68,WSW,9 5,11 6,1022.1,4.8,2023-05-19
6:30 pm,13.8,13.2,80,SSW,4 2,7 4,1022.0,4.8,2023-05-19
6:00 pm,13.8,14.0,80,CALM,0 0,6 3,1021.8,4.8,2023-05-19
