Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.3,6.1,75,NE,11 6,15 8,1023.3,0.0,2023-08-11
5:00 am,9.6,6.8,74,NNE,9 5,13 7,1023.8,0.0,2023-08-11
4:30 am,10.1,7.3,71,NE,9 5,13 7,1023.7,0.0,2023-08-11
4:00 am,9.7,6.9,73,NE,9 5,13 7,1023.7,0.0,2023-08-11
3:30 am,9.4,7.2,75,NNE,6 3,9 5,1024.1,0.0,2023-08-11
3:00 am,9.0,6.5,76,N,7 4,11 6,1024.5,0.0,2023-08-11
2:30 am,9.1,5.9,75,NE,11 6,15 8,1024.0,0.0,2023-08-11
2:00 am,8.9,6.1,77,NNE,9 5,11 6,1024.7,0.0,2023-08-11
1:30 am,9.3,6.4,74,NNE,9 5,13 7,1024.9,0.0,2023-08-11
1:00 am,10.0,7.9,76,NNW,6 3,7 4,1025.2,0.0,2023-08-11
12:30 am,10.4,9.0,72,ENE,2 1,6 3,1024.9,0.0,2023-08-11
12:00 am,10.3,9.3,73,CALM,0 0,6 3,1025.6,0.0,2023-08-11
