Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,13.9,10.8,64,N,13 7,19 10,1005.8,0.0,2025-10-09
6:30 am,14.7,12.0,61,NNW,11 6,15 8,1005.7,0.0,2025-10-09
6:00 am,14.5,12.2,63,N,9 5,15 8,1005.2,0.0,2025-10-09
5:30 am,14.4,11.4,63,N,13 7,17 9,1005.1,0.0,2025-10-09
5:00 am,12.8,12.3,80,NE,2 1,7 4,1005.1,0.0,2025-10-09
4:30 am,13.1,11.5,75,NNE,7 4,13 7,1005.1,0.0,2025-10-09
4:00 am,13.0,11.7,81,NNE,7 4,9 5,1005.4,0.0,2025-10-09
3:30 am,13.1,12.0,82,NE,6 3,11 6,1005.5,0.0,2025-10-09
3:00 am,12.5,12.5,84,CALM,0 0,0 0,1005.6,0.0,2025-10-09
2:30 am,12.8,12.1,83,S,4 2,7 4,1006.0,0.0,2025-10-09
2:00 am,13.3,12.9,80,SW,2 1,9 5,1006.1,0.0,2025-10-09
1:30 am,13.7,12.9,76,WSW,4 2,9 5,1006.2,0.0,2025-10-09
1:00 am,13.8,13.2,65,CALM,0 0,0 0,1005.8,0.0,2025-10-09
12:30 am,15.2,13.7,57,NW,4 2,9 5,1005.8,0.0,2025-10-09
12:00 am,16.5,14.0,52,NW,9 5,15 8,1005.8,0.0,2025-10-09
