Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,10.3,8.5,94,NNE,9 5,13 7,1021.6,0.0,2025-08-06
5:00 am,10.1,7.9,95,NE,11 6,15 8,1021.4,0.0,2025-08-06
4:55 am,10.0,7.7,94,NE,11 6,15 8,1021.4,0.0,2025-08-06
4:30 am,10.2,8.3,93,NE,9 5,13 7,1021.2,0.0,2025-08-06
4:00 am,10.5,8.0,94,NE,13 7,20 11,1021.1,0.0,2025-08-06
3:30 am,10.1,8.2,94,NE,9 5,15 8,1020.9,0.0,2025-08-06
3:00 am,10.4,8.2,93,NE,11 6,17 9,1020.9,0.0,2025-08-06
2:36 am,10.6,8.8,92,NNE,9 5,11 6,1021.0,0.0,2025-08-06
2:30 am,10.9,9.6,93,NNE,7 4,9 5,1021.0,0.0,2025-08-06
2:00 am,11.2,9.9,91,NNW,7 4,13 7,1021.0,0.0,2025-08-06
1:30 am,11.6,9.6,91,NNW,11 6,20 11,1020.8,0.0,2025-08-06
1:00 am,11.8,9.8,90,NW,11 6,17 9,1020.6,0.0,2025-08-06
12:30 am,11.7,9.6,88,WNW,11 6,20 11,1020.5,0.0,2025-08-06
12:00 am,11.4,9.6,88,NW,9 5,15 8,1020.3,0.0,2025-08-06
