Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,8.2,4.6,79,NNW,13 7,22 12,1007.8,0.2,2025-08-06
5:30 am,7.4,4.7,76,WNW,7 4,11 6,1007.3,0.0,2025-08-06
5:00 am,7.5,5.2,72,SSW,4 2,11 6,1006.4,0.0,2025-08-06
4:30 am,7.1,5.2,73,E,2 1,7 4,1006.2,0.0,2025-08-06
4:00 am,7.3,4.4,72,NNE,7 4,11 6,1006.3,0.0,2025-08-06
3:30 am,7.6,4.6,69,NNW,7 4,15 8,1006.5,0.0,2025-08-06
3:00 am,7.4,4.1,70,NW,9 5,13 7,1007.0,0.0,2025-08-06
2:30 am,7.2,4.2,71,NW,7 4,13 7,1007.1,0.0,2025-08-06
2:00 am,8.0,4.0,69,NNW,13 7,26 14,1007.3,0.0,2025-08-06
1:30 am,8.0,4.7,68,NNW,9 5,15 8,1007.7,0.0,2025-08-06
1:00 am,8.1,4.0,67,NNW,13 7,19 10,1008.1,0.0,2025-08-06
12:30 am,8.0,3.9,67,NW,13 7,17 9,1008.5,0.0,2025-08-06
12:00 am,8.7,4.3,65,NW,15 8,20 11,1008.8,0.0,2025-08-06
