Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,20.9,22.5,94,SSW,11 6,–,1009.1,0.2,2024-01-28
6:30 am,20.5,22.9,95,SW,6 3,–,1009.0,0.2,2024-01-28
6:00 am,19.8,22.1,98,SW,6 3,–,1008.2,0.2,2024-01-28
5:30 am,19.5,21.7,99,SSW,6 3,–,1007.6,0.2,2024-01-28
5:00 am,19.2,21.1,99,WNW,7 4,–,1007.3,0.2,2024-01-28
4:30 am,19.2,20.7,98,W,9 5,–,1006.9,0.2,2024-01-28
4:00 am,19.3,20.4,97,WNW,11 6,–,1006.7,0.2,2024-01-28
3:30 am,19.5,21.0,96,W,9 5,–,1006.9,0.2,2024-01-28
3:00 am,19.7,21.2,96,W,9 5,–,1007.0,0.2,2024-01-28
2:30 am,19.8,21.3,94,WNW,9 5,–,1006.7,0.2,2024-01-28
2:00 am,19.9,21.3,93,WNW,9 5,–,1006.8,0.2,2024-01-28
1:30 am,20.2,21.6,91,W,9 5,–,1006.9,0.2,2024-01-28
1:00 am,20.5,21.9,89,WNW,9 5,–,1007.2,0.2,2024-01-28
12:30 am,20.9,22.3,87,W,9 5,–,1007.2,0.2,2024-01-28
12:00 am,21.3,23.1,85,NW,7 4,–,1007.5,0.2,2024-01-28
