Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,8.2,3.9,61,N,13 7,20 11,1014.1,0.0,2025-07-19
5:00 am,8.4,4.5,59,N,11 6,20 11,1014.1,0.0,2025-07-19
4:30 am,8.6,4.3,59,N,13 7,19 10,1014.2,0.0,2025-07-19
4:00 am,8.7,4.4,59,N,13 7,22 12,1014.4,0.0,2025-07-19
3:30 am,9.0,4.4,59,N,15 8,26 14,1014.4,0.0,2025-07-19
3:00 am,9.2,4.7,60,N,15 8,26 14,1014.8,0.0,2025-07-19
2:30 am,9.0,4.9,62,N,13 7,24 13,1015.2,0.0,2025-07-19
2:00 am,8.6,4.5,64,N,13 7,20 11,1015.4,0.0,2025-07-19
1:30 am,8.1,4.0,66,N,13 7,24 13,1015.8,0.0,2025-07-19
1:00 am,8.3,4.1,64,N,13 7,20 11,1016.1,0.0,2025-07-19
12:30 am,8.5,4.3,62,N,13 7,20 11,1016.6,0.0,2025-07-19
12:00 am,8.8,4.6,60,N,13 7,20 11,1016.8,0.0,2025-07-19
