Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.0,18.6,48,SW,6 3,7 4,1018.5,0.0,2024-11-10
11:00 pm,20.4,18.1,48,ENE,11 6,17 9,1018.7,0.0,2024-11-10
10:30 pm,20.5,19.7,50,N,4 2,7 4,1019.4,0.0,2024-11-10
10:00 pm,20.4,19.3,51,ENE,6 3,11 6,1018.9,0.0,2024-11-10
9:30 pm,20.1,19.8,53,SE,2 1,6 3,1018.6,0.0,2024-11-10
9:00 pm,20.7,18.9,49,ESE,9 5,15 8,1018.2,0.0,2024-11-10
8:30 pm,21.2,19.5,48,SE,9 5,17 9,1018.3,0.0,2024-11-10
8:00 pm,22.2,20.7,47,ESE,9 5,13 7,1018.2,0.0,2024-11-10
7:30 pm,22.0,21.8,57,S,6 3,11 6,1017.7,0.0,2024-11-10
7:00 pm,22.5,21.6,54,SSW,9 5,15 8,1017.8,0.0,2024-11-10
