Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,13.6,10.9,65,NE,11 6,17 9,1020.6,0.0,2024-06-10
5:00 am,13.7,11.0,65,NE,11 6,15 8,1021.0,0.0,2024-06-10
4:30 am,13.5,11.2,66,NE,9 5,13 7,1020.9,0.0,2024-06-10
4:00 am,13.8,11.5,65,NE,9 5,17 9,1020.7,0.0,2024-06-10
3:30 am,14.0,11.3,64,NE,11 6,19 10,1020.4,0.0,2024-06-10
3:00 am,14.2,11.4,62,NE,11 6,15 8,1021.0,0.0,2024-06-10
2:30 am,14.0,11.2,63,NE,11 6,17 9,1021.4,0.0,2024-06-10
2:00 am,14.2,11.5,63,NE,11 6,17 9,1021.5,0.0,2024-06-10
1:30 am,14.1,11.7,63,NE,9 5,15 8,1021.8,0.0,2024-06-10
1:00 am,13.9,11.6,65,NE,9 5,13 7,1021.9,0.0,2024-06-10
12:30 am,13.6,10.9,66,NE,11 6,15 8,1022.0,0.0,2024-06-10
12:00 am,13.3,10.6,68,NE,11 6,17 9,1021.9,0.0,2024-06-10
