Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,3.9,1.1,96,SE,7 4,9 5,1028.3,0.0,2025-05-01
5:30 am,4.7,1.9,88,SE,7 4,9 5,1028.1,0.0,2025-05-01
5:00 am,5.1,1.6,89,SSE,11 6,15 8,1028.1,0.0,2025-05-01
4:30 am,5.1,1.3,92,SE,13 7,19 10,1027.9,0.0,2025-05-01
4:00 am,5.4,1.2,90,ESE,15 8,15 8,1027.6,0.0,2025-05-01
3:30 am,5.9,2.5,87,SE,11 6,17 9,1027.3,0.0,2025-05-01
3:00 am,5.5,1.7,89,SE,13 7,15 8,1027.5,0.0,2025-05-01
2:30 am,6.4,3.4,85,ESE,9 5,13 7,1027.4,0.0,2025-05-01
2:00 am,6.2,2.8,87,SE,11 6,13 7,1027.5,0.0,2025-05-01
1:30 am,6.0,1.6,92,SSE,17 9,28 15,1027.4,0.0,2025-05-01
1:00 am,5.5,3.0,95,SE,7 4,24 13,1027.4,0.0,2025-05-01
12:30 am,4.4,1.7,88,E,6 3,7 4,1027.4,0.0,2025-05-01
12:00 am,4.6,2.0,96,E,7 4,9 5,1027.4,0.0,2025-05-01
