Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,10.7,8.6,72,SSE,6 3,11 6,1020.1,0.0,2025-05-30
5:30 am,9.5,7.2,77,SE,7 4,13 7,1019.8,0.0,2025-05-30
5:00 am,9.6,7.3,77,NW,7 4,11 6,1019.5,0.0,2025-05-30
4:30 am,10.1,8.7,74,ENE,2 1,7 4,1019.4,0.0,2025-05-30
4:00 am,10.3,8.6,75,SW,4 2,9 5,1019.4,0.0,2025-05-30
3:30 am,9.9,7.1,73,SW,9 5,15 8,1019.2,0.0,2025-05-30
3:00 am,10.4,7.7,72,SE,9 5,13 7,1019.3,0.0,2025-05-30
2:30 am,9.9,7.0,70,SSE,9 5,13 7,1019.3,0.0,2025-05-30
2:00 am,11.1,8.6,65,SSW,7 4,13 7,1019.4,0.0,2025-05-30
1:30 am,11.3,8.9,66,SW,7 4,11 6,1019.2,0.0,2025-05-30
1:00 am,10.7,9.0,71,SW,4 2,9 5,1019.3,0.0,2025-05-30
12:30 am,10.4,8.1,73,NW,7 4,9 5,1019.2,0.0,2025-05-30
12:00 am,11.0,8.8,71,S,7 4,11 6,1019.0,0.0,2025-05-30
