Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.0,8.0,79,CALM,0 0,0 0,1019.5,0.0,2025-05-27
11:00 pm,9.5,7.6,74,ENE,4 2,7 4,1019.6,0.0,2025-05-27
10:30 pm,8.3,7.4,85,CALM,0 0,0 0,1020.0,0.0,2025-05-27
10:00 pm,8.8,7.8,81,CALM,0 0,0 0,1020.2,0.0,2025-05-27
9:30 pm,9.0,8.0,80,CALM,0 0,0 0,1020.3,0.0,2025-05-27
9:00 pm,10.0,9.2,78,CALM,0 0,0 0,1020.3,0.0,2025-05-27
8:30 pm,10.2,9.2,74,CALM,0 0,0 0,1020.2,0.0,2025-05-27
8:00 pm,11.5,10.6,69,CALM,0 0,0 0,1020.1,0.0,2025-05-27
7:30 pm,12.7,11.2,60,ENE,2 1,6 3,1020.0,0.0,2025-05-27
7:00 pm,13.9,12.0,55,ENE,4 2,6 3,1019.9,0.0,2025-05-27
6:30 pm,15.5,13.6,49,ENE,4 2,7 4,1019.6,0.0,2025-05-27
6:00 pm,16.1,13.6,47,ENE,7 4,9 5,1019.3,0.0,2025-05-27
5:30 pm,17.1,14.9,45,ENE,6 3,13 7,1019.0,0.0,2025-05-27
5:00 pm,18.6,16.1,40,ENE,7 4,13 7,1018.9,0.0,2025-05-27
4:30 pm,19.5,16.6,37,ENE,9 5,19 10,1018.7,0.0,2025-05-27
4:00 pm,20.5,17.3,37,NE,11 6,24 13,1018.7,0.0,2025-05-27
3:30 pm,20.6,17.0,36,ENE,13 7,22 12,1018.7,0.0,2025-05-27
3:00 pm,20.6,16.9,35,ENE,13 7,20 11,1018.8,0.0,2025-05-27
2:30 pm,20.8,17.5,39,ENE,13 7,20 11,1019.1,0.0,2025-05-27
2:00 pm,20.3,16.4,38,NE,15 8,22 12,1019.3,0.0,2025-05-27
1:30 pm,20.2,17.5,38,ENE,9 5,19 10,1019.7,0.0,2025-05-27
1:00 pm,19.0,14.7,40,NE,17 9,30 16,1020.3,0.0,2025-05-27
12:30 pm,18.9,15.2,43,ENE,15 8,30 16,1020.9,0.0,2025-05-27
12:00 pm,18.0,14.0,47,NE,17 9,32 17,1021.7,0.0,2025-05-27
11:30 am,17.3,12.6,45,NE,19 10,32 17,1022.1,0.0,2025-05-27
11:00 am,17.0,12.9,49,NE,17 9,26 14,1022.5,0.0,2025-05-27
10:30 am,16.1,12.0,52,NE,17 9,33 18,1022.9,0.0,2025-05-27
10:00 am,15.0,10.9,55,NE,17 9,30 16,1023.3,0.0,2025-05-27
9:30 am,13.7,9.9,58,NE,15 8,28 15,1023.6,0.0,2025-05-27
9:00 am,12.8,9.4,62,NE,13 7,22 12,1023.8,0.0,2025-05-27
8:30 am,12.0,9.3,65,ENE,9 5,20 11,1024.0,0.0,2025-05-27
8:00 am,11.0,7.8,67,NE,11 6,22 12,1023.8,0.0,2025-05-27
7:30 am,10.2,7.0,70,ENE,11 6,17 9,1023.5,0.0,2025-05-27
7:00 am,10.1,7.3,71,ENE,9 5,19 10,1023.0,0.0,2025-05-27
6:30 am,10.0,7.5,71,ENE,7 4,15 8,1022.8,0.0,2025-05-27
6:00 am,10.7,7.9,69,ENE,9 5,19 10,1022.5,0.0,2025-05-27
5:30 am,10.5,7.7,70,E,9 5,17 9,1022.4,0.0,2025-05-27
5:00 am,10.4,7.7,71,ENE,9 5,15 8,1022.6,0.0,2025-05-27
4:30 am,8.9,6.7,79,NE,6 3,15 8,1022.7,0.0,2025-05-27
