Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,17.2,18.6,84,CALM,0 0,0 0,1013.7,0.0,2023-03-16
6:00 am,17.4,18.9,84,CALM,0 0,0 0,1013.4,0.0,2023-03-16
5:30 am,17.7,19.2,82,CALM,0 0,0 0,1013.4,0.0,2023-03-16
5:00 am,18.2,18.4,80,W,7 4,11 6,1013.4,0.0,2023-03-16
4:30 am,18.5,18.3,79,WSW,9 5,13 7,1013.6,0.0,2023-03-16
4:00 am,18.8,18.8,79,W,9 5,13 7,1013.5,0.0,2023-03-16
3:30 am,18.7,19.1,81,WSW,7 4,13 7,1013.7,0.0,2023-03-16
3:00 am,18.6,19.2,83,WSW,7 4,13 7,1013.6,0.0,2023-03-16
2:30 am,18.7,19.3,83,WSW,7 4,13 7,1013.6,0.0,2023-03-16
2:19 am,18.8,19.1,84,WSW,9 5,15 8,1013.6,0.0,2023-03-16
2:00 am,18.0,19.4,85,SW,2 1,7 4,1013.7,0.0,2023-03-16
1:36 am,17.7,19.4,86,CALM,0 0,0 0,1013.7,0.0,2023-03-16
1:30 am,17.5,19.2,86,CALM,0 0,0 0,1013.7,0.0,2023-03-16
1:00 am,17.8,19.2,81,CALM,0 0,0 0,1013.5,0.0,2023-03-16
12:30 am,18.2,18.4,78,SW,6 3,9 5,1013.5,0.0,2023-03-16
12:00 am,18.5,18.7,70,SW,4 2,7 4,1013.5,0.0,2023-03-16
