Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,14.8,12.0,73,SE,15 8,28 15,1020.2,0.0,2025-03-31
6:00 am,14.3,11.8,74,SE,13 7,26 14,1020.0,0.0,2025-03-31
5:30 am,14.7,11.7,70,SE,15 8,26 14,1019.4,0.0,2025-03-31
5:00 am,15.1,11.7,68,SE,17 9,33 18,1018.7,0.0,2025-03-31
4:30 am,15.7,12.7,65,SE,15 8,30 16,1018.1,0.0,2025-03-31
4:00 am,16.1,12.2,64,ESE,20 11,43 23,1017.7,0.0,2025-03-31
3:30 am,16.6,13.0,64,ESE,19 10,39 21,1017.7,0.0,2025-03-31
3:00 am,17.0,13.2,63,ESE,20 11,39 21,1018.0,0.0,2025-03-31
2:30 am,17.6,13.5,62,ESE,22 12,48 26,1018.1,0.0,2025-03-31
2:00 am,18.1,13.7,61,ESE,24 13,41 22,1018.2,0.0,2025-03-31
1:30 am,18.4,14.1,61,ESE,24 13,44 24,1018.2,0.0,2025-03-31
1:00 am,18.8,13.8,61,ESE,28 15,48 26,1018.2,0.0,2025-03-31
12:51 am,18.9,14.0,61,SE,28 15,46 25,1018.1,0.0,2025-03-31
12:30 am,19.4,14.9,60,SE,26 14,44 24,1018.1,0.0,2025-03-31
12:05 am,19.8,15.0,60,SE,28 15,54 29,1018.0,0.0,2025-03-31
12:00 am,19.7,15.8,61,ESE,24 13,41 22,1018.1,0.0,2025-03-31
