Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,7.4,4.1,81,W,11 6,–,1019.4,0.0,2023-07-01
5:30 am,8.1,4.1,80,W,15 8,–,1019.1,0.0,2023-07-01
5:00 am,8.1,4.5,81,W,13 7,–,1018.6,0.0,2023-07-01
4:30 am,8.2,3.8,79,W,17 9,–,1018.3,0.0,2023-07-01
4:00 am,8.5,4.5,78,W,15 8,–,1018.2,0.0,2023-07-01
3:30 am,8.4,4.0,79,W,17 9,–,1018.4,0.0,2023-07-01
3:00 am,8.8,5.2,77,W,13 7,–,1018.7,0.0,2023-07-01
2:30 am,9.2,6.4,75,WNW,9 5,–,1018.3,0.0,2023-07-01
2:00 am,9.6,6.0,72,WNW,13 7,–,1018.6,0.0,2023-07-01
1:30 am,10.2,6.6,71,WNW,13 7,–,1018.4,0.0,2023-07-01
1:00 am,10.5,6.5,69,WNW,15 8,–,1018.5,0.0,2023-07-01
12:30 am,10.1,6.1,70,WNW,15 8,–,1018.3,0.0,2023-07-01
12:00 am,10.4,6.0,68,W,17 9,–,1018.4,0.0,2023-07-01
