Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,11.7,10.1,78,SSW,6 3,9 5,1026.7,0.4,2023-07-18
5:00 pm,12.7,10.5,73,SW,9 5,13 7,1026.4,0.4,2023-07-18
4:30 pm,13.7,11.1,68,SW,11 6,19 10,1025.9,0.4,2023-07-18
4:00 pm,14.0,11.9,69,WSW,9 5,15 8,1025.9,0.4,2023-07-18
3:30 pm,14.8,12.6,69,SW,11 6,17 9,1025.5,0.4,2023-07-18
3:00 pm,14.1,11.8,72,WSW,11 6,19 10,1025.7,0.4,2023-07-18
2:30 pm,14.8,12.7,71,SW,11 6,19 10,1025.6,0.4,2023-07-18
2:00 pm,14.9,13.1,69,WNW,9 5,15 8,1025.4,0.4,2023-07-18
1:30 pm,14.4,13.2,73,W,6 3,11 6,1025.7,0.4,2023-07-18
1:00 pm,15.0,14.2,71,NW,4 2,9 5,1026.0,0.4,2023-07-18
12:30 pm,14.2,13.0,73,NNW,6 3,11 6,1026.3,0.4,2023-07-18
12:00 pm,12.8,10.9,78,NNE,9 5,13 7,1026.6,0.4,2023-07-18
11:32 am,11.2,9.2,85,NNE,9 5,13 7,1026.9,0.4,2023-07-18
11:30 am,11.2,9.3,87,NNE,9 5,13 7,1026.9,0.4,2023-07-18
11:00 am,9.9,7.0,89,NE,13 7,19 10,1027.0,0.4,2023-07-18
10:30 am,9.5,7.4,91,ENE,9 5,13 7,1027.1,0.4,2023-07-18
10:00 am,8.9,6.6,91,NE,9 5,13 7,1026.9,0.4,2023-07-18
9:44 am,8.4,6.0,92,NE,9 5,13 7,1026.4,0.4,2023-07-18
9:30 am,8.4,6.4,92,NE,7 4,13 7,1026.3,0.4,2023-07-18
9:24 am,8.2,6.1,90,NNE,7 4,13 7,1026.3,0.0,2023-07-18
9:22 am,8.3,5.9,90,NNE,9 5,15 8,1026.3,0.0,2023-07-18
9:00 am,8.6,6.0,83,NE,9 5,15 8,1026.0,0.0,2023-07-18
8:30 am,8.3,4.7,81,NE,13 7,22 12,1025.3,0.0,2023-07-18
8:00 am,8.0,4.8,81,NE,11 6,17 9,1025.4,0.0,2023-07-18
7:30 am,7.7,4.8,81,NE,9 5,15 8,1025.0,0.0,2023-07-18
7:00 am,7.2,3.5,82,NE,13 7,20 11,1024.4,0.0,2023-07-18
6:30 am,6.7,3.6,80,NNE,9 5,15 8,1024.3,0.0,2023-07-18
6:00 am,7.1,2.9,80,NE,15 8,20 11,1024.4,0.0,2023-07-18
5:30 am,6.8,3.0,81,NE,13 7,20 11,1024.6,0.0,2023-07-18
5:00 am,5.6,2.7,82,NE,7 4,11 6,1024.6,0.0,2023-07-18
4:30 am,5.1,2.2,83,NE,7 4,11 6,1024.2,0.0,2023-07-18
4:00 am,4.8,1.9,86,NNE,7 4,11 6,1024.0,0.0,2023-07-18
3:30 am,3.2,0.2,91,NNE,7 4,9 5,1023.9,0.0,2023-07-18
3:00 am,3.8,1.0,88,NNE,6 3,7 4,1024.0,0.0,2023-07-18
2:30 am,4.5,1.8,88,NNE,6 3,7 4,1023.9,0.0,2023-07-18
2:00 am,3.9,2.3,90,CALM,0 0,6 3,1024.1,0.0,2023-07-18
1:30 am,3.9,2.3,89,CALM,0 0,0 0,1024.1,0.0,2023-07-18
1:00 am,4.6,2.7,89,NE,2 1,7 4,1024.2,0.0,2023-07-18
12:30 am,5.1,3.3,90,NE,2 1,6 3,1024.3,0.0,2023-07-18
12:00 am,5.8,3.4,90,ENE,6 3,9 5,1024.7,0.0,2023-07-18
