Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,19.2,14.3,21,NNE,13 7,20 11,1021.1,0.0,2023-10-28
6:00 am,18.4,14.0,24,NNE,11 6,17 9,1020.5,0.0,2023-10-28
5:30 am,18.9,13.3,22,NE,17 9,30 16,1019.7,0.0,2023-10-28
5:00 am,18.2,13.3,23,NE,13 7,20 11,1020.7,0.0,2023-10-28
4:30 am,17.6,12.4,25,NNE,15 8,24 13,1020.9,0.0,2023-10-28
4:00 am,16.6,12.3,28,NE,11 6,17 9,1021.1,0.0,2023-10-28
3:30 am,13.8,10.6,40,NNE,7 4,11 6,1021.6,0.0,2023-10-28
3:00 am,13.5,11.5,39,CALM,0 0,0 0,1021.5,0.0,2023-10-28
2:30 am,15.9,12.0,30,NNE,9 5,17 9,1021.5,0.0,2023-10-28
2:00 am,17.0,12.9,25,NNE,9 5,13 7,1021.9,0.0,2023-10-28
1:30 am,16.0,12.4,29,N,7 4,13 7,1021.9,0.0,2023-10-28
1:00 am,16.9,12.9,27,NNE,9 5,15 8,1022.2,0.0,2023-10-28
12:30 am,17.1,13.2,28,NE,9 5,13 7,1022.8,0.0,2023-10-28
12:00 am,16.9,13.1,30,NNE,9 5,13 7,1023.3,0.0,2023-10-28
