Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,23.8,20.4,32,ESE,13 7,32 17,1017.6,0.0,2023-11-20
11:00 pm,24.7,21.5,36,ESE,15 8,35 19,1017.4,0.0,2023-11-20
10:30 pm,25.7,23.1,36,ESE,13 7,26 14,1017.4,0.0,2023-11-20
10:00 pm,26.9,23.9,33,SE,15 8,26 14,1017.5,0.0,2023-11-20
9:30 pm,27.9,24.9,31,ESE,15 8,26 14,1017.4,0.0,2023-11-20
9:00 pm,28.6,25.4,28,SE,15 8,30 16,1017.0,0.0,2023-11-20
8:30 pm,27.8,26.7,37,SSE,9 5,13 7,1016.5,0.0,2023-11-20
8:00 pm,25.7,26.0,52,SSE,7 4,9 5,1016.4,0.0,2023-11-20
7:30 pm,24.9,26.7,56,CALM,0 0,0 0,1016.2,0.0,2023-11-20
7:00 pm,26.8,28.1,49,SW,2 1,9 5,1016.1,0.0,2023-11-20
6:30 pm,27.8,27.8,46,SW,9 5,13 7,1015.9,0.0,2023-11-20
6:00 pm,29.0,28.5,42,SW,11 6,19 10,1015.8,0.0,2023-11-20
5:30 pm,30.0,28.7,37,SW,13 7,20 11,1015.5,0.0,2023-11-20
5:00 pm,30.9,29.1,34,SSW,15 8,24 13,1015.3,0.0,2023-11-20
4:30 pm,30.8,28.5,34,SW,17 9,30 16,1015.3,0.0,2023-11-20
