Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.8,10.2,99,WNW,11 6,–,1017.2,15.6,2023-08-14
5:30 am,11.9,11.3,99,NW,6 3,–,1017.2,15.4,2023-08-14
5:00 am,11.8,11.0,99,WNW,7 4,–,1017.3,15.0,2023-08-14
4:30 am,11.9,11.7,99,N,4 2,–,1017.0,14.0,2023-08-14
4:00 am,11.9,10.0,99,WNW,13 7,–,1017.3,10.6,2023-08-14
3:30 am,12.1,11.0,99,NW,9 5,–,1016.7,9.6,2023-08-14
3:00 am,12.1,11.3,98,WNW,7 4,–,1017.3,8.8,2023-08-14
2:30 am,12.1,11.0,98,WNW,9 5,–,1017.5,7.8,2023-08-14
2:00 am,12.1,10.6,98,W,11 6,–,1018.1,6.2,2023-08-14
1:30 am,12.2,11.0,97,W,9 5,–,1018.3,5.2,2023-08-14
1:00 am,12.2,11.9,96,WNW,4 2,–,1018.4,4.8,2023-08-14
12:30 am,12.2,11.4,96,W,7 4,–,1018.9,4.2,2023-08-14
12:00 am,12.4,10.4,95,W,13 7,–,1019.5,3.4,2023-08-14
