Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.1,18.8,62,SW,11 6,19 10,1013.8,0.0,2023-09-17
11:00 pm,20.8,20.0,53,NW,6 3,9 5,1013.8,0.0,2023-09-17
10:30 pm,22.2,20.9,46,NNE,7 4,13 7,1013.7,0.0,2023-09-17
10:00 pm,24.3,21.4,36,NE,13 7,20 11,1013.7,0.0,2023-09-17
9:30 pm,23.8,22.0,40,NNE,9 5,15 8,1013.5,0.0,2023-09-17
9:00 pm,24.7,22.2,35,NE,11 6,17 9,1013.2,0.0,2023-09-17
8:30 pm,25.0,22.8,37,NE,11 6,19 10,1013.1,0.0,2023-09-17
8:00 pm,24.3,22.7,37,NE,7 4,9 5,1013.5,0.0,2023-09-17
7:30 pm,24.4,22.3,36,E,9 5,13 7,1013.5,0.0,2023-09-17
7:00 pm,23.0,22.7,40,CALM,0 0,0 0,1013.9,0.0,2023-09-17
6:30 pm,23.3,22.8,45,ESE,4 2,7 4,1013.5,0.0,2023-09-17
6:00 pm,24.4,23.4,34,WSW,2 1,7 4,1013.4,0.0,2023-09-17
5:30 pm,26.6,25.3,27,NNW,2 1,6 3,1013.2,0.0,2023-09-17
5:00 pm,28.4,27.3,23,CALM,0 0,0 0,1013.1,0.0,2023-09-17
4:30 pm,29.2,26.4,19,N,7 4,15 8,1013.2,0.0,2023-09-17
4:00 pm,29.7,26.8,20,NE,9 5,15 8,1013.3,0.0,2023-09-17
3:30 pm,29.5,27.5,23,NE,6 3,11 6,1013.6,0.0,2023-09-17
3:00 pm,30.5,28.8,25,NW,7 4,13 7,1014.1,0.0,2023-09-17
2:30 pm,29.3,26.3,20,WNW,9 5,17 9,1014.5,0.0,2023-09-17
2:00 pm,29.1,28.3,33,SW,6 3,9 5,1015.1,0.0,2023-09-17
1:30 pm,27.8,26.8,35,SW,7 4,11 6,1015.6,0.0,2023-09-17
1:00 pm,26.8,25.2,35,SW,9 5,13 7,1016.3,0.0,2023-09-17
12:30 pm,25.7,24.0,40,WSW,11 6,15 8,1016.7,0.0,2023-09-17
12:00 pm,26.9,25.5,37,W,9 5,15 8,1017.1,0.0,2023-09-17
11:30 am,25.6,24.6,35,NNW,4 2,7 4,1017.4,0.0,2023-09-17
11:00 am,23.7,22.9,47,WSW,7 4,11 6,1017.8,0.0,2023-09-17
10:30 am,25.7,23.7,25,NNW,4 2,13 7,1018.9,0.0,2023-09-17
10:00 am,24.7,21.4,31,N,13 7,20 11,1019.4,0.0,2023-09-17
9:30 am,23.7,20.2,31,NNE,13 7,28 15,1019.7,0.0,2023-09-17
9:00 am,22.6,18.7,37,NNE,17 9,24 13,1019.8,0.0,2023-09-17
8:30 am,20.8,17.7,41,NNE,13 7,17 9,1019.6,0.0,2023-09-17
8:00 am,19.4,15.4,44,NE,17 9,24 13,1019.4,0.0,2023-09-17
7:30 am,17.3,13.4,51,NE,17 9,28 15,1019.2,0.0,2023-09-17
7:00 am,14.7,12.4,62,NE,9 5,15 8,1019.5,0.0,2023-09-17
6:30 am,10.0,9.3,82,CALM,0 0,6 3,1019.8,0.0,2023-09-17
6:00 am,10.4,9.7,79,CALM,0 0,0 0,1019.6,0.0,2023-09-17
