Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,29.4,27.9,31,NE,9 5,15 8,1016.5,0.0,2024-03-10
6:00 am,29.6,28.6,30,ENE,6 3,9 5,1016.2,0.0,2024-03-10
5:30 am,29.6,28.1,31,NE,9 5,17 9,1015.8,0.0,2024-03-10
5:00 am,28.2,27.9,35,NE,4 2,9 5,1015.6,0.0,2024-03-10
4:30 am,28.7,27.3,33,N,9 5,19 10,1015.3,0.0,2024-03-10
4:00 am,30.2,28.1,31,NE,13 7,20 11,1015.0,0.0,2024-03-10
3:30 am,30.1,28.3,33,NE,13 7,19 10,1014.9,0.0,2024-03-10
3:00 am,30.5,29.2,33,NE,11 6,19 10,1014.9,0.0,2024-03-10
2:30 am,31.2,29.8,31,NE,11 6,19 10,1014.9,0.0,2024-03-10
2:00 am,31.7,30.4,31,ENE,11 6,17 9,1015.0,0.0,2024-03-10
1:30 am,32.2,30.6,31,ENE,13 7,19 10,1014.9,0.0,2024-03-10
1:00 am,32.5,31.0,31,NE,13 7,20 11,1014.9,0.0,2024-03-10
12:30 am,32.8,31.4,30,ENE,13 7,19 10,1014.7,0.0,2024-03-10
12:00 am,32.6,31.5,32,NE,13 7,20 11,1014.5,0.0,2024-03-10
