Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:50 pm,13.8,11.5,80,ENE,13 7,17 9,1012.7,0.0,2023-11-16
11:30 pm,14.1,11.9,80,ESE,13 7,19 10,1012.8,0.0,2023-11-16
11:00 pm,14.0,11.9,82,ESE,13 7,20 11,1012.9,0.0,2023-11-16
10:30 pm,13.7,11.9,83,ESE,11 6,15 8,1012.7,0.0,2023-11-16
10:07 pm,13.8,12.4,83,SE,9 5,13 7,1012.5,0.0,2023-11-16
10:00 pm,13.8,12.5,84,SSE,9 5,17 9,1012.5,0.0,2023-11-16
9:30 pm,14.2,10.7,81,E,20 11,28 15,1011.5,0.0,2023-11-16
9:00 pm,15.0,11.1,76,ESE,22 12,30 16,1010.9,0.0,2023-11-16
8:30 pm,17.6,14.6,53,WSW,13 7,19 10,1010.1,0.0,2023-11-16
8:00 pm,20.4,14.1,33,WNW,26 14,33 18,1009.5,0.0,2023-11-16
7:30 pm,21.1,15.2,32,NW,24 13,33 18,1009.2,0.0,2023-11-16
7:00 pm,21.3,15.4,32,WNW,24 13,33 18,1008.9,0.0,2023-11-16
6:30 pm,22.2,15.5,30,WNW,28 15,41 22,1008.5,0.0,2023-11-16
6:00 pm,22.7,16.7,28,WNW,24 13,35 19,1008.2,0.0,2023-11-16
5:30 pm,23.1,16.3,27,WNW,28 15,37 20,1008.0,0.0,2023-11-16
5:00 pm,23.3,16.5,27,WNW,28 15,37 20,1007.9,0.0,2023-11-16
4:30 pm,23.5,18.0,28,WNW,22 12,33 18,1007.7,0.0,2023-11-16
4:00 pm,24.1,17.8,27,NW,26 14,33 18,1007.6,0.0,2023-11-16
3:30 pm,24.5,17.9,27,NW,28 15,43 23,1007.8,0.0,2023-11-16
3:00 pm,24.8,18.8,28,WNW,26 14,35 19,1007.8,0.0,2023-11-16
2:30 pm,24.9,19.1,27,WNW,24 13,32 17,1007.9,0.0,2023-11-16
2:00 pm,25.3,19.5,26,WNW,24 13,33 18,1007.8,0.0,2023-11-16
1:30 pm,25.6,21.4,28,NW,17 9,32 17,1008.1,0.0,2023-11-16
1:00 pm,23.6,20.4,30,WNW,11 6,26 14,1008.5,0.0,2023-11-16
12:30 pm,23.0,19.6,33,N,13 7,22 12,1009.0,0.0,2023-11-16
12:00 pm,22.0,19.1,36,W,11 6,15 8,1009.2,0.0,2023-11-16
11:30 am,21.1,19.4,44,ESE,7 4,9 5,1009.5,0.0,2023-11-16
11:00 am,20.1,18.2,49,NW,9 5,15 8,1009.8,0.0,2023-11-16
10:30 am,19.8,18.3,55,WNW,9 5,15 8,1009.9,0.0,2023-11-16
10:00 am,17.6,16.7,64,W,6 3,11 6,1010.4,0.0,2023-11-16
9:30 am,17.0,16.2,71,WNW,7 4,11 6,1010.6,0.0,2023-11-16
9:00 am,16.3,15.7,74,NNW,6 3,9 5,1010.1,0.0,2023-11-16
8:30 am,15.7,16.4,80,CALM,0 0,6 3,1009.9,0.0,2023-11-16
8:00 am,14.2,13.8,89,ESE,6 3,7 4,1010.1,0.0,2023-11-16
7:30 am,12.6,12.1,100,ESE,7 4,9 5,1010.0,0.0,2023-11-16
7:00 am,11.4,11.8,100,CALM,0 0,0 0,1009.9,0.0,2023-11-16
6:30 am,9.7,9.7,100,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:24 am,9.2,9.0,100,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:13 am,8.3,7.9,99,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:12 am,8.2,7.8,99,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:11 am,8.1,7.6,99,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:08 am,7.9,7.4,99,CALM,0 0,0 0,1010.4,0.0,2023-11-16
6:03 am,8.0,7.5,99,CALM,0 0,0 0,1010.3,0.0,2023-11-16
6:02 am,7.8,7.3,99,CALM,0 0,0 0,1010.3,0.0,2023-11-16
6:00 am,7.6,7.0,99,CALM,0 0,0 0,1010.1,0.0,2023-11-16
5:57 am,7.6,7.0,99,CALM,0 0,0 0,1010.0,0.0,2023-11-16
