Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.1,8.2,89,NW,28 15,–,1008.7,8.2,2023-10-04
11:00 pm,13.1,10.0,94,NW,20 11,–,1007.9,8.2,2023-10-04
10:30 pm,13.5,12.3,95,NNW,11 6,–,1007.1,8.2,2023-10-04
10:25 pm,13.5,–,95,–,–,–,1007.0,7.8,2023-10-04
10:00 pm,13.9,9.5,94,NW,28 15,–,1009.1,6.4,2023-10-04
9:30 pm,14.9,8.9,91,NW,37 20,–,1009.6,5.4,2023-10-04
9:00 pm,15.8,11.0,92,NW,33 18,–,1009.8,4.8,2023-10-04
8:30 pm,17.1,11.3,82,W,37 20,–,1007.9,4.0,2023-10-04
8:00 pm,17.9,16.2,95,NW,22 12,–,1007.2,4.0,2023-10-04
7:30 pm,18.3,16.3,95,NW,24 13,–,1007.4,3.2,2023-10-04
7:00 pm,19.8,20.9,90,NNW,9 5,–,1006.6,1.0,2023-10-04
6:30 pm,20.5,18.5,82,N,24 13,–,1005.5,0.4,2023-10-04
6:00 pm,20.6,18.1,81,NE,26 14,–,1003.8,0.2,2023-10-04
5:30 pm,20.6,17.8,81,NE,28 15,–,1004.8,0.2,2023-10-04
5:00 pm,20.4,18.0,83,NE,26 14,–,1005.7,0.2,2023-10-04
4:30 pm,21.3,18.5,78,ENE,28 15,–,1006.2,0.0,2023-10-04
4:00 pm,24.9,22.3,54,NE,22 12,–,1007.8,0.0,2023-10-04
3:30 pm,25.7,20.3,43,N,32 17,–,1008.6,0.0,2023-10-04
3:00 pm,25.9,21.3,43,N,28 15,–,1008.9,0.0,2023-10-04
2:30 pm,26.3,20.6,44,N,35 19,–,1009.2,0.0,2023-10-04
2:00 pm,26.0,21.1,43,NNW,30 16,–,1009.5,0.0,2023-10-04
1:30 pm,26.5,20.4,43,NNW,37 20,–,1010.1,0.0,2023-10-04
1:00 pm,27.4,22.5,40,N,30 16,–,1010.5,0.0,2023-10-04
12:30 pm,26.9,21.6,40,N,32 17,–,1010.8,0.0,2023-10-04
12:00 pm,27.4,25.1,41,NE,17 9,–,1011.3,0.0,2023-10-04
11:30 am,24.0,22.5,64,NE,20 11,–,1011.5,0.0,2023-10-04
11:00 am,23.2,22.2,66,ENE,17 9,–,1011.7,0.0,2023-10-04
10:30 am,23.7,22.4,57,NE,15 8,–,1012.0,0.0,2023-10-04
10:00 am,22.3,21.3,66,NE,15 8,–,1012.2,0.0,2023-10-04
9:30 am,21.8,20.7,66,NE,15 8,–,1012.3,0.0,2023-10-04
9:00 am,21.1,19.6,69,NE,17 9,–,1012.3,0.0,2023-10-04
8:30 am,21.0,20.0,71,NE,15 8,–,1011.9,0.0,2023-10-04
8:00 am,20.8,19.5,68,NNE,15 8,–,1011.8,0.0,2023-10-04
7:30 am,20.4,18.0,73,NNE,22 12,–,1011.4,0.0,2023-10-04
