Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,12.4,10.4,71,N,7 4,13 7,1016.8,0.0,2024-06-09
5:30 am,12.4,10.4,71,N,7 4,11 6,1016.4,0.0,2024-06-09
5:00 am,12.7,10.4,71,NNW,9 5,13 7,1016.3,0.0,2024-06-09
4:30 am,12.6,10.3,70,NW,9 5,15 8,1016.3,0.0,2024-06-09
4:00 am,12.6,10.7,71,NW,7 4,11 6,1016.3,0.0,2024-06-09
3:30 am,11.4,11.0,82,CALM,0 0,0 0,1016.4,0.0,2024-06-09
3:00 am,11.2,11.0,86,CALM,0 0,0 0,1016.3,0.0,2024-06-09
2:30 am,11.4,11.2,85,CALM,0 0,0 0,1016.4,0.0,2024-06-09
2:00 am,11.8,11.5,82,CALM,0 0,0 0,1016.4,0.0,2024-06-09
1:30 am,12.5,11.4,76,WNW,4 2,7 4,1016.7,0.0,2024-06-09
1:00 am,12.2,11.1,78,WNW,4 2,9 5,1016.7,0.0,2024-06-09
12:30 am,12.3,11.7,79,NW,2 1,7 4,1016.6,0.0,2024-06-09
12:00 am,12.8,11.3,78,W,7 4,11 6,1016.8,0.0,2024-06-09
