Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.2,8.7,74,WSW,9 5,13 7,1028.9,0.0,2024-06-06
11:00 pm,11.3,8.5,75,WSW,11 6,13 7,1029.0,0.0,2024-06-06
10:30 pm,11.4,9.4,76,WSW,7 4,9 5,1029.0,0.0,2024-06-06
10:00 pm,11.4,9.6,79,WSW,7 4,11 6,1029.0,0.0,2024-06-06
9:30 pm,11.5,9.7,78,WSW,7 4,9 5,1029.1,0.0,2024-06-06
9:00 pm,11.6,9.9,76,W,6 3,11 6,1029.0,0.0,2024-06-06
8:30 pm,11.7,11.5,83,CALM,0 0,0 0,1029.0,0.0,2024-06-06
8:00 pm,11.6,11.3,82,CALM,0 0,0 0,1029.0,0.0,2024-06-06
7:30 pm,11.8,11.5,82,CALM,0 0,0 0,1029.0,0.0,2024-06-06
7:00 pm,11.7,11.4,82,CALM,0 0,0 0,1028.9,0.0,2024-06-06
6:30 pm,11.8,11.5,82,CALM,0 0,0 0,1028.8,0.0,2024-06-06
