Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.0,10.5,33,NNW,30 16,43 23,1009.2,0.0,2024-01-31
11:00 pm,18.9,11.7,29,NNW,28 15,43 23,1009.6,0.0,2024-01-31
10:30 pm,19.2,12.2,31,NNW,28 15,39 21,1010.1,0.0,2024-01-31
10:29 pm,19.2,12.2,31,NNW,28 15,39 21,1010.2,0.0,2024-01-31
10:00 pm,18.5,15.7,52,NW,13 7,19 10,1010.3,0.0,2024-01-31
9:30 pm,18.4,16.5,55,WNW,9 5,13 7,1010.5,0.0,2024-01-31
9:00 pm,17.9,16.2,59,WNW,9 5,13 7,1010.3,0.0,2024-01-31
8:30 pm,17.7,16.5,62,SW,7 4,11 6,1011.1,0.0,2024-01-31
8:00 pm,17.7,16.1,62,SSE,9 5,11 6,1011.5,0.0,2024-01-31
7:30 pm,17.9,15.6,62,ESE,13 7,20 11,1011.5,0.0,2024-01-31
