Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,15.0,12.4,56,SE,9 5,15 8,1021.4,0.0,2025-01-02
6:30 am,14.4,12.1,56,SSE,7 4,13 7,1020.9,0.0,2025-01-02
6:00 am,14.4,11.8,57,SSE,9 5,15 8,1020.7,0.0,2025-01-02
5:30 am,14.4,12.2,58,SSE,7 4,17 9,1020.5,0.0,2025-01-02
5:00 am,14.7,11.8,58,SSE,11 6,24 13,1020.4,0.0,2025-01-02
4:30 am,15.2,12.2,60,SSE,13 7,20 11,1020.3,0.0,2025-01-02
4:00 am,15.5,12.5,60,SSE,13 7,28 15,1020.2,0.0,2025-01-02
3:30 am,15.2,12.8,65,SSE,11 6,15 8,1020.1,0.0,2025-01-02
3:00 am,15.7,13.0,64,SSE,13 7,24 13,1019.9,0.0,2025-01-02
2:30 am,16.2,14.1,59,SSE,9 5,17 9,1019.8,0.0,2025-01-02
2:00 am,16.5,14.0,58,S,11 6,19 10,1019.9,0.0,2025-01-02
1:30 am,16.5,14.0,57,SSE,11 6,17 9,1020.0,0.0,2025-01-02
1:00 am,16.6,14.1,57,S,11 6,22 12,1020.1,0.0,2025-01-02
12:30 am,16.6,13.8,59,SSE,13 7,24 13,1020.2,0.0,2025-01-02
12:00 am,16.8,13.9,62,S,15 8,32 17,1020.2,0.0,2025-01-02
