Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 pm,25.8,24.1,54,NE,19 10,28 15,1009.9,0.0,2025-01-11
6:30 pm,26.1,24.4,53,NE,19 10,28 15,1009.8,0.0,2025-01-11
6:00 pm,26.5,23.9,51,NE,24 13,37 20,1009.9,0.0,2025-01-11
5:30 pm,26.5,23.2,52,ENE,28 15,39 21,1010.2,0.0,2025-01-11
5:00 pm,28.1,25.8,46,NE,22 12,33 18,1010.4,0.0,2025-01-11
4:30 pm,27.6,23.9,49,ENE,30 16,39 21,1010.6,0.0,2025-01-11
4:00 pm,28.5,25.9,46,NE,24 13,32 17,1010.8,0.0,2025-01-11
3:30 pm,30.6,27.6,29,N,17 9,37 20,1011.0,0.0,2025-01-11
3:00 pm,28.3,27.6,42,SE,11 6,20 11,1011.5,0.0,2025-01-11
2:30 pm,28.5,26.4,34,ENE,13 7,22 12,1011.9,0.0,2025-01-11
2:00 pm,29.2,26.4,33,NE,17 9,26 14,1012.5,0.0,2025-01-11
1:30 pm,29.0,25.8,33,NNW,19 10,32 17,1013.0,0.0,2025-01-11
1:00 pm,28.8,25.4,34,NNW,20 11,32 17,1013.7,0.0,2025-01-11
12:30 pm,27.9,25.4,38,N,17 9,24 13,1014.2,0.0,2025-01-11
12:00 pm,26.9,23.7,39,NNW,20 11,33 18,1014.5,0.0,2025-01-11
11:30 am,26.6,22.9,39,NNW,22 12,33 18,1015.0,0.0,2025-01-11
11:00 am,26.3,23.3,41,N,19 10,28 15,1015.3,0.0,2025-01-11
10:30 am,25.8,23.3,43,N,17 9,28 15,1015.8,0.0,2025-01-11
10:00 am,25.2,22.9,49,NNW,19 10,30 16,1016.1,0.0,2025-01-11
9:30 am,23.1,19.5,53,NNW,24 13,33 18,1016.4,0.0,2025-01-11
9:00 am,22.9,19.9,56,N,22 12,30 16,1016.6,0.0,2025-01-11
8:30 am,21.8,19.2,60,N,20 11,30 16,1016.8,0.0,2025-01-11
8:00 am,20.9,18.7,66,N,19 10,24 13,1016.9,0.0,2025-01-11
7:30 am,19.4,18.4,74,N,13 7,20 11,1016.9,0.0,2025-01-11
7:00 am,18.4,17.2,76,NNW,13 7,17 9,1016.8,0.0,2025-01-11
6:30 am,18.1,17.3,77,N,11 6,17 9,1016.8,0.0,2025-01-11
6:00 am,18.1,17.3,77,N,11 6,19 10,1016.7,0.0,2025-01-11
5:30 am,18.2,17.1,78,NNW,13 7,17 9,1016.6,0.0,2025-01-11
5:00 am,18.1,17.0,78,NNW,13 7,19 10,1016.6,0.0,2025-01-11
4:30 am,17.8,17.8,79,N,7 4,11 6,1016.7,0.0,2025-01-11
4:00 am,17.3,17.3,79,NW,6 3,7 4,1016.8,0.0,2025-01-11
3:30 am,17.5,17.3,78,W,7 4,9 5,1017.0,0.0,2025-01-11
3:00 am,18.0,18.9,77,NW,2 1,7 4,1017.3,0.0,2025-01-11
2:30 am,18.5,17.9,78,NNE,11 6,15 8,1017.3,0.0,2025-01-11
2:00 am,18.6,18.3,76,N,9 5,15 8,1017.6,0.0,2025-01-11
1:30 am,18.6,18.2,75,NE,9 5,13 7,1017.8,0.0,2025-01-11
1:00 am,18.9,18.2,74,NNE,11 6,20 11,1018.1,0.0,2025-01-11
12:30 am,18.7,18.8,73,NE,6 3,9 5,1018.3,0.0,2025-01-11
12:00 am,19.1,18.6,71,ENE,9 5,13 7,1018.5,0.0,2025-01-11
