Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.4,13.0,70,N,6 3,9 5,1028.6,0.0,2023-04-23
11:00 pm,15.7,14.4,65,NNE,6 3,9 5,1028.9,0.0,2023-04-23
10:30 pm,19.1,17.4,50,ENE,7 4,15 8,1029.1,0.0,2023-04-23
10:00 pm,20.1,17.6,47,E,11 6,17 9,1029.2,0.0,2023-04-23
9:30 pm,20.5,17.8,47,E,13 7,20 11,1029.2,0.0,2023-04-23
9:00 pm,20.5,17.8,48,E,13 7,22 12,1029.2,0.0,2023-04-23
8:30 pm,20.7,18.4,47,E,11 6,17 9,1029.2,0.0,2023-04-23
8:00 pm,19.3,18.1,53,ENE,6 3,11 6,1029.2,0.0,2023-04-23
7:30 pm,17.2,17.3,69,E,2 1,9 5,1029.1,0.0,2023-04-23
7:00 pm,16.9,17.8,78,CALM,0 0,0 0,1029.0,0.0,2023-04-23
6:30 pm,17.7,18.6,73,CALM,0 0,0 0,1028.9,0.0,2023-04-23
6:00 pm,19.2,20.0,66,CALM,0 0,0 0,1028.7,0.0,2023-04-23
