Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,6.3,2.8,83,NNW,11 6,15 8,1017.9,0.0,2023-05-05
11:00 pm,6.1,3.0,85,N,9 5,13 7,1018.1,0.0,2023-05-05
10:30 pm,6.2,2.0,85,N,15 8,17 9,1018.3,0.0,2023-05-05
10:00 pm,6.9,2.7,82,N,15 8,17 9,1018.3,0.0,2023-05-05
9:30 pm,6.7,2.2,84,NNW,17 9,19 10,1018.4,0.0,2023-05-05
9:00 pm,6.5,2.7,83,N,13 7,15 8,1018.3,0.0,2023-05-05
8:30 pm,7.2,2.7,80,N,17 9,20 11,1018.1,0.0,2023-05-05
8:00 pm,7.9,3.5,79,N,17 9,24 13,1018.0,0.0,2023-05-05
7:30 pm,7.9,3.8,78,NNE,15 8,17 9,1017.7,0.0,2023-05-05
7:00 pm,8.2,4.5,77,NNE,13 7,17 9,1017.8,0.0,2023-05-05
6:30 pm,8.7,4.6,75,NNE,15 8,24 13,1017.5,0.0,2023-05-05
