Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,8.5,6.0,98,NNE,11 6,13 7,1017.9,1.6,2023-05-06
11:00 pm,8.8,6.6,93,N,9 5,13 7,1017.9,0.8,2023-05-06
10:30 pm,9.3,7.5,86,WNW,6 3,7 4,1018.3,0.0,2023-05-06
10:00 pm,9.4,8.3,85,WNW,2 1,7 4,1018.4,0.0,2023-05-06
9:30 pm,9.3,8.5,83,CALM,0 0,0 0,1018.3,0.0,2023-05-06
9:00 pm,9.6,7.1,82,SW,9 5,9 5,1018.3,0.0,2023-05-06
8:30 pm,10.9,7.5,71,W,13 7,20 11,1018.5,0.0,2023-05-06
8:00 pm,11.1,7.6,69,WNW,13 7,17 9,1018.5,0.0,2023-05-06
7:30 pm,11.4,8.6,66,WNW,9 5,13 7,1018.1,0.0,2023-05-06
7:00 pm,11.2,8.9,68,W,7 4,13 7,1018.1,0.0,2023-05-06
6:30 pm,11.7,8.5,65,W,11 6,17 9,1017.9,0.0,2023-05-06
6:00 pm,12.0,9.3,64,W,9 5,13 7,1017.6,0.0,2023-05-06
5:30 pm,12.3,8.8,63,W,13 7,19 10,1017.5,0.0,2023-05-06
5:00 pm,13.1,8.9,60,W,17 9,26 14,1017.3,0.0,2023-05-06
4:30 pm,13.6,9.7,57,NW,15 8,22 12,1017.1,0.0,2023-05-06
4:00 pm,13.7,8.7,55,NW,20 11,28 15,1016.8,0.0,2023-05-06
3:30 pm,15.6,10.3,50,NW,22 12,32 17,1016.6,0.0,2023-05-06
3:00 pm,14.6,8.9,52,NNW,24 13,32 17,1016.6,0.0,2023-05-06
2:30 pm,15.7,10.8,55,NNW,22 12,32 17,1016.6,0.0,2023-05-06
2:00 pm,14.5,10.0,58,NW,19 10,30 16,1016.8,0.0,2023-05-06
1:30 pm,15.5,11.3,52,NNW,17 9,24 13,1016.9,0.0,2023-05-06
1:00 pm,15.3,11.6,54,NW,15 8,26 14,1017.2,0.0,2023-05-06
12:30 pm,14.3,9.9,53,NNW,17 9,24 13,1017.6,0.0,2023-05-06
12:00 pm,14.3,11.0,58,NW,13 7,20 11,1018.1,0.0,2023-05-06
11:30 am,13.2,11.6,64,WSW,4 2,9 5,1018.8,0.0,2023-05-06
11:00 am,11.0,8.8,69,W,6 3,9 5,1019.3,0.0,2023-05-06
10:30 am,8.7,7.3,79,NW,2 1,9 5,1019.9,0.0,2023-05-06
10:00 am,6.7,4.9,91,SSW,4 2,9 5,1020.2,0.0,2023-05-06
9:40 am,5.7,4.6,97,CALM,0 0,0 0,1020.4,0.0,2023-05-06
9:30 am,5.6,4.6,99,CALM,0 0,0 0,1020.4,0.0,2023-05-06
9:00 am,4.2,2.9,99,CALM,0 0,0 0,1020.4,0.2,2023-05-06
8:34 am,3.4,2.0,99,CALM,0 0,0 0,1020.2,0.2,2023-05-06
8:30 am,2.8,1.2,99,CALM,0 0,0 0,1020.2,0.2,2023-05-06
8:13 am,1.0,-0.8,99,CALM,0 0,0 0,1019.9,0.2,2023-05-06
8:00 am,0.6,-1.3,99,CALM,0 0,0 0,1019.9,0.2,2023-05-06
7:42 am,0.3,-1.7,99,CALM,0 0,0 0,1019.5,0.0,2023-05-06
7:36 am,0.1,-1.9,99,CALM,0 0,0 0,1019.6,0.0,2023-05-06
7:30 am,0.0,-2.0,99,CALM,0 0,0 0,1019.5,0.0,2023-05-06
7:11 am,–,–,–,CALM,0 0,–,–,–,2023-05-06
7:08 am,–,–,–,CALM,0 0,–,–,–,2023-05-06
7:00 am,-0.2,-2.2,99,CALM,0 0,–,1019.1,–,2023-05-06
6:55 am,–,–,–,CALM,0 0,–,–,–,2023-05-06
6:48 am,-0.3,-2.3,99,CALM,0 0,0 0,1019.2,0.0,2023-05-06
