Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.9,11.9,64,SE,7 4,11 6,1022.6,0.0,2023-03-03
11:00 pm,14.0,11.3,64,SE,11 6,15 8,1022.8,0.0,2023-03-03
10:30 pm,14.0,10.9,64,E,13 7,17 9,1022.9,0.0,2023-03-03
10:00 pm,14.1,11.1,65,ESE,13 7,19 10,1022.9,0.0,2023-03-03
9:30 pm,14.0,11.0,66,ESE,13 7,17 9,1022.8,0.0,2023-03-03
9:00 pm,13.9,10.6,67,ESE,15 8,20 11,1022.7,0.0,2023-03-03
8:30 pm,14.1,10.7,65,ESE,15 8,20 11,1022.2,0.0,2023-03-03
8:00 pm,14.2,10.4,64,SE,17 9,20 11,1022.0,0.0,2023-03-03
7:30 pm,14.6,10.3,64,SE,20 11,28 15,1021.6,0.0,2023-03-03
7:00 pm,14.7,10.4,63,SE,20 11,26 14,1021.2,0.0,2023-03-03
6:30 pm,15.3,10.9,60,SE,20 11,26 14,1021.1,0.0,2023-03-03
6:00 pm,15.7,10.9,57,SE,22 12,32 17,1020.7,0.0,2023-03-03
5:30 pm,16.2,11.4,56,SE,22 12,30 16,1020.6,0.0,2023-03-03
5:00 pm,16.2,11.2,52,SE,22 12,28 15,1020.6,0.0,2023-03-03
4:30 pm,16.8,12.1,49,SE,20 11,28 15,1020.7,0.0,2023-03-03
4:00 pm,17.0,12.3,49,ESE,20 11,28 15,1020.6,0.0,2023-03-03
3:30 pm,17.2,12.4,47,ESE,20 11,28 15,1020.5,0.0,2023-03-03
3:00 pm,17.8,13.5,43,ESE,17 9,24 13,1020.6,0.0,2023-03-03
2:30 pm,17.7,13.2,41,SE,17 9,24 13,1020.7,0.0,2023-03-03
2:00 pm,17.1,12.6,43,SE,17 9,20 11,1020.9,0.0,2023-03-03
1:30 pm,16.8,12.7,43,SE,15 8,20 11,1021.0,0.0,2023-03-03
1:00 pm,16.0,11.3,43,ESE,17 9,24 13,1021.1,0.0,2023-03-03
12:30 pm,16.3,12.1,44,E,15 8,20 11,1021.2,0.0,2023-03-03
12:00 pm,16.7,12.4,40,NE,15 8,22 12,1021.3,0.0,2023-03-03
11:30 am,16.8,13.5,38,WNW,9 5,17 9,1021.3,0.0,2023-03-03
11:00 am,15.9,11.5,41,SW,15 8,24 13,1021.5,0.0,2023-03-03
10:30 am,16.4,12.4,40,W,13 7,24 13,1021.5,0.0,2023-03-03
10:00 am,14.5,10.1,45,SW,15 8,24 13,1021.5,0.0,2023-03-03
9:30 am,14.7,10.0,45,SW,17 9,28 15,1021.3,0.0,2023-03-03
9:00 am,14.6,10.2,45,SSW,15 8,30 16,1021.1,0.0,2023-03-03
8:30 am,13.6,9.2,48,SW,15 8,22 12,1020.8,0.0,2023-03-03
8:00 am,12.9,9.6,50,SW,9 5,19 10,1020.5,0.0,2023-03-03
7:30 am,11.9,8.6,53,SW,9 5,17 9,1020.2,0.0,2023-03-03
