Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,20.4,21.0,94,W,15 8,–,1013.1,0.6,2023-03-28
6:30 am,20.5,22.2,93,NW,9 5,–,1012.8,0.6,2023-03-28
6:00 am,20.5,22.1,92,WNW,9 5,–,1012.7,0.6,2023-03-28
5:30 am,20.5,22.6,91,WNW,6 3,–,1012.5,0.6,2023-03-28
5:00 am,20.6,22.5,90,W,7 4,–,1012.6,0.6,2023-03-28
4:30 am,20.4,21.7,93,WNW,11 6,–,1012.3,0.6,2023-03-28
4:00 am,20.4,21.6,92,WNW,11 6,–,1012.4,0.6,2023-03-28
3:30 am,20.5,21.4,93,W,13 7,–,1012.5,0.6,2023-03-28
3:00 am,21.0,22.2,93,WNW,13 7,–,1012.5,0.6,2023-03-28
2:30 am,21.3,22.8,91,W,11 6,–,1012.7,0.6,2023-03-28
2:00 am,21.7,22.6,86,W,13 7,–,1012.9,0.6,2023-03-28
1:30 am,22.4,22.8,77,W,13 7,–,1012.5,0.6,2023-03-28
1:00 am,22.5,22.9,80,W,15 8,–,1012.6,0.6,2023-03-28
12:30 am,22.6,22.4,74,W,15 8,–,1012.6,0.6,2023-03-28
12:00 am,22.0,22.4,88,WNW,17 9,–,1012.9,0.6,2023-03-28
