Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.9,15.1,43,SE,9 5,19 10,1018.8,0.0,2024-11-26
11:00 pm,17.6,15.3,45,ESE,7 4,13 7,1018.6,0.0,2024-11-26
10:30 pm,18.4,15.5,46,SE,11 6,19 10,1018.5,0.0,2024-11-26
10:00 pm,18.2,16.2,54,SSE,9 5,17 9,1018.3,0.0,2024-11-26
9:30 pm,18.3,16.5,56,SSE,9 5,13 7,1018.2,0.0,2024-11-26
9:00 pm,18.8,17.2,57,SSE,9 5,15 8,1017.9,0.0,2024-11-26
8:30 pm,18.8,17.7,59,S,7 4,13 7,1017.6,0.0,2024-11-26
8:00 pm,19.2,17.0,58,S,13 7,20 11,1017.3,0.0,2024-11-26
7:30 pm,19.3,17.0,57,S,13 7,20 11,1017.1,0.0,2024-11-26
7:00 pm,19.5,16.0,55,S,19 10,30 16,1017.0,0.0,2024-11-26
6:30 pm,19.8,16.7,54,S,17 9,30 16,1016.7,0.0,2024-11-26
6:00 pm,20.5,17.3,51,SSW,17 9,28 15,1016.5,0.0,2024-11-26
5:30 pm,20.5,16.9,51,SSW,19 10,35 19,1016.2,0.0,2024-11-26
5:00 pm,20.2,16.0,51,SSW,22 12,33 18,1016.1,0.0,2024-11-26
4:30 pm,20.6,16.3,49,SSW,22 12,37 20,1016.0,0.0,2024-11-26
