Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,11.7,87,N,6 3,9 5,1021.2,0.0,2024-06-05
11:00 pm,12.0,11.0,90,N,6 3,7 4,1021.4,0.0,2024-06-05
10:30 pm,12.4,12.7,90,CALM,0 0,0 0,1021.6,0.0,2024-06-05
10:00 pm,12.7,13.0,88,CALM,0 0,0 0,1022.0,0.0,2024-06-05
9:30 pm,13.3,13.6,86,CALM,0 0,0 0,1021.9,0.0,2024-06-05
9:00 pm,14.0,13.3,84,N,6 3,9 5,1022.0,0.0,2024-06-05
8:30 pm,14.2,14.7,85,CALM,0 0,0 0,1021.9,0.0,2024-06-05
8:00 pm,14.7,15.2,82,CALM,0 0,0 0,1021.9,0.0,2024-06-05
7:30 pm,15.4,14.9,80,N,6 3,6 3,1021.8,0.0,2024-06-05
7:00 pm,15.7,16.1,74,CALM,0 0,0 0,1021.9,0.0,2024-06-05
6:30 pm,16.4,16.7,70,CALM,0 0,0 0,1021.8,0.0,2024-06-05
6:00 pm,17.5,17.7,64,CALM,0 0,0 0,1021.6,0.0,2024-06-05
5:30 pm,19.7,19.6,52,CALM,0 0,0 0,1021.3,0.0,2024-06-05
5:00 pm,21.5,19.5,44,N,9 5,20 11,1021.4,0.0,2024-06-05
4:30 pm,21.7,19.8,44,N,9 5,17 9,1021.2,0.0,2024-06-05
