Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,10.5,92,NW,13 7,20 11,1018.9,0.0,2025-07-10
11:00 pm,12.7,10.7,92,NW,13 7,20 11,1018.7,0.0,2025-07-10
10:30 pm,12.8,10.8,92,NNW,13 7,20 11,1018.6,0.0,2025-07-10
10:00 pm,12.7,10.7,92,NNW,13 7,24 13,1018.7,0.0,2025-07-10
9:30 pm,12.8,10.3,90,NW,15 8,20 11,1018.6,0.0,2025-07-10
9:26 pm,12.8,10.7,90,NW,13 7,20 11,1018.6,0.0,2025-07-10
9:00 pm,12.7,10.5,88,NW,13 7,17 9,1018.4,0.0,2025-07-10
8:30 pm,12.9,9.5,85,NW,19 10,30 16,1018.2,0.0,2025-07-10
8:00 pm,13.1,10.1,84,NNW,17 9,24 13,1017.8,0.0,2025-07-10
7:30 pm,13.1,10.4,83,NW,15 8,20 11,1017.6,0.0,2025-07-10
7:00 pm,13.1,10.3,82,NW,15 8,22 12,1017.2,0.0,2025-07-10
6:30 pm,13.2,10.4,81,NW,15 8,22 12,1016.9,0.0,2025-07-10
6:00 pm,13.2,9.9,78,NW,17 9,24 13,1016.5,0.0,2025-07-10
