Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.5,11.5,89,CALM,0 0,2 1,1025.6,0.0,2023-08-19
11:00 pm,12.3,11.3,87,S,6 3,9 5,1025.8,0.0,2023-08-19
10:30 pm,12.7,12.0,83,S,4 2,9 5,1025.7,0.0,2023-08-19
10:00 pm,13.5,12.4,82,S,7 4,13 7,1026.0,0.0,2023-08-19
9:30 pm,13.8,12.3,81,S,9 5,17 9,1026.1,0.0,2023-08-19
9:00 pm,14.2,12.7,78,S,9 5,13 7,1026.0,0.0,2023-08-19
8:30 pm,14.7,13.2,77,SSW,9 5,19 10,1026.1,0.0,2023-08-19
8:00 pm,14.8,13.5,79,SSW,9 5,17 9,1025.9,0.0,2023-08-19
7:30 pm,13.9,13.1,84,SW,6 3,9 5,1025.9,0.0,2023-08-19
7:00 pm,14.5,14.4,79,SW,2 1,6 3,1025.6,0.0,2023-08-19
6:30 pm,15.3,14.3,76,SW,7 4,9 5,1025.4,0.0,2023-08-19
6:00 pm,16.2,15.1,69,SW,7 4,11 6,1025.2,0.0,2023-08-19
5:30 pm,17.0,16.0,65,SW,6 3,7 4,1024.9,0.0,2023-08-19
5:00 pm,17.7,15.7,62,SW,11 6,19 10,1025.0,0.0,2023-08-19
4:30 pm,19.3,17.5,53,SSW,9 5,17 9,1025.0,0.0,2023-08-19
