Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.9,13.3,57,SW,4 2,9 5,1029.2,0.0,2024-09-03
11:00 pm,14.7,13.1,58,SSW,4 2,7 4,1029.4,0.0,2024-09-03
10:30 pm,15.1,13.5,56,S,4 2,7 4,1029.4,0.0,2024-09-03
10:00 pm,15.6,14.1,55,SW,4 2,7 4,1029.7,0.0,2024-09-03
9:30 pm,15.9,14.0,54,SSE,6 3,9 5,1029.6,0.0,2024-09-03
9:00 pm,15.9,14.0,54,SE,6 3,13 7,1029.3,0.0,2024-09-03
8:30 pm,16.2,14.2,55,SE,7 4,11 6,1029.1,0.0,2024-09-03
8:00 pm,16.2,14.3,57,ESE,7 4,17 9,1028.7,0.0,2024-09-03
7:30 pm,16.6,14.1,57,ESE,11 6,20 11,1028.1,0.0,2024-09-03
7:00 pm,16.8,13.9,50,E,11 6,26 14,1027.5,0.0,2024-09-03
6:30 pm,17.2,13.6,45,ESE,13 7,26 14,1026.9,0.0,2024-09-03
6:00 pm,17.3,14.2,46,ESE,11 6,19 10,1026.7,0.0,2024-09-03
5:30 pm,18.1,16.2,48,ESE,6 3,11 6,1026.4,0.0,2024-09-03
5:00 pm,19.0,16.6,45,E,9 5,17 9,1025.9,0.0,2024-09-03
4:30 pm,20.0,17.1,42,E,11 6,24 13,1025.7,0.0,2024-09-03
4:00 pm,20.5,16.9,41,ESE,15 8,24 13,1025.4,0.0,2024-09-03
3:30 pm,21.3,17.8,40,E,15 8,24 13,1024.9,0.0,2024-09-03
3:00 pm,21.6,18.0,38,E,15 8,28 15,1024.7,0.0,2024-09-03
2:30 pm,22.5,19.5,39,ESE,13 7,20 11,1024.6,0.0,2024-09-03
2:00 pm,22.7,18.8,37,E,17 9,28 15,1024.5,0.0,2024-09-03
1:30 pm,23.1,19.4,38,E,17 9,26 14,1024.5,0.0,2024-09-03
1:00 pm,23.7,20.5,38,E,15 8,26 14,1024.5,0.0,2024-09-03
12:30 pm,24.3,22.2,36,NE,9 5,24 13,1024.8,0.0,2024-09-03
12:00 pm,24.5,22.7,38,E,9 5,19 10,1025.3,0.0,2024-09-03
11:30 am,24.2,22.4,39,SE,9 5,15 8,1025.9,0.0,2024-09-03
11:00 am,23.9,22.4,39,SSW,7 4,20 11,1026.2,0.0,2024-09-03
10:30 am,23.6,22.3,42,E,7 4,13 7,1026.4,0.0,2024-09-03
10:00 am,23.2,21.7,45,ESE,9 5,13 7,1026.4,0.0,2024-09-03
9:30 am,22.6,20.4,43,ESE,11 6,20 11,1026.1,0.0,2024-09-03
9:00 am,22.8,21.5,44,S,7 4,15 8,1026.1,0.0,2024-09-03
8:30 am,22.0,20.9,46,SSW,6 3,11 6,1026.0,0.0,2024-09-03
8:00 am,20.6,19.6,47,SSW,4 2,7 4,1025.8,0.0,2024-09-03
7:30 am,18.8,17.3,45,W,4 2,7 4,1025.4,0.0,2024-09-03
7:00 am,17.7,15.9,44,SSW,4 2,7 4,1024.8,0.0,2024-09-03
6:30 am,16.5,14.6,46,WSW,4 2,7 4,1024.3,0.0,2024-09-03
6:00 am,16.7,14.9,42,WSW,2 1,7 4,1023.6,0.0,2024-09-03
5:30 am,17.3,15.1,40,SW,4 2,9 5,1023.2,0.0,2024-09-03
5:00 am,17.2,14.5,37,S,6 3,9 5,1022.6,0.0,2024-09-03
4:30 am,16.1,14.1,45,SSW,4 2,7 4,1021.7,0.0,2024-09-03
4:00 am,16.6,14.6,44,WSW,4 2,9 5,1021.0,0.0,2024-09-03
3:30 am,17.3,14.8,40,SW,6 3,11 6,1020.6,0.0,2024-09-03
3:00 am,18.8,16.5,34,SSW,4 2,9 5,1020.2,0.0,2024-09-03
2:30 am,19.2,16.6,34,W,6 3,11 6,1019.9,0.0,2024-09-03
2:00 am,20.0,17.1,32,WSW,7 4,13 7,1020.2,0.0,2024-09-03
1:30 am,19.5,16.9,34,WSW,6 3,9 5,1020.4,0.0,2024-09-03
1:00 am,19.6,17.3,32,SW,4 2,7 4,1020.6,0.0,2024-09-03
12:30 am,19.9,17.5,31,SW,4 2,9 5,1020.6,0.0,2024-09-03
12:00 am,21.0,18.5,28,SSW,4 2,9 5,1020.6,0.0,2024-09-03
