Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.3,12.1,70,WNW,17 9,–,1017.3,0.0,2024-04-10
11:00 pm,16.0,13.0,64,W,15 8,–,1017.2,0.0,2024-04-10
10:30 pm,16.2,13.2,64,W,15 8,–,1017.2,0.0,2024-04-10
10:00 pm,16.0,13.8,64,W,11 6,–,1017.1,0.0,2024-04-10
9:30 pm,16.3,14.6,66,WNW,9 5,–,1017.0,0.0,2024-04-10
9:00 pm,17.4,15.6,59,WSW,9 5,–,1016.9,0.0,2024-04-10
8:30 pm,18.0,15.8,57,WSW,11 6,–,1016.9,0.0,2024-04-10
8:00 pm,18.2,15.3,58,SW,15 8,–,1016.9,0.0,2024-04-10
7:30 pm,18.2,15.6,57,WSW,13 7,–,1016.4,0.0,2024-04-10
7:00 pm,17.9,15.5,60,WSW,13 7,–,1016.3,0.0,2024-04-10
6:30 pm,18.4,15.6,58,SSW,15 8,–,1016.1,0.0,2024-04-10
