Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.7,14.4,80,S,4 2,7 4,1025.4,0.0,2024-04-10
11:00 pm,14.5,15.0,83,CALM,0 0,0 0,1025.6,0.0,2024-04-10
10:30 pm,14.6,14.3,82,SE,4 2,11 6,1025.6,0.0,2024-04-10
10:00 pm,14.7,13.1,82,S,11 6,20 11,1025.7,0.0,2024-04-10
9:30 pm,15.3,14.1,78,SSE,9 5,20 11,1025.7,0.0,2024-04-10
9:00 pm,15.0,13.9,75,SSE,7 4,15 8,1025.6,0.0,2024-04-10
8:30 pm,14.9,13.9,74,S,6 3,9 5,1025.7,0.0,2024-04-10
8:00 pm,15.9,15.1,72,S,6 3,9 5,1025.6,0.0,2024-04-10
7:30 pm,16.4,15.4,71,S,7 4,15 8,1025.6,0.0,2024-04-10
7:00 pm,16.6,15.4,73,SSW,9 5,19 10,1025.4,0.0,2024-04-10
6:30 pm,16.7,14.8,73,SSW,13 7,19 10,1025.3,0.0,2024-04-10
6:00 pm,16.7,15.2,73,SSW,11 6,19 10,1025.2,0.0,2024-04-10
