Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,9.4,6.9,82,NW,9 5,13 7,1022.0,0.0,2024-03-22
6:30 am,9.4,7.4,81,WNW,6 3,9 5,1021.8,0.0,2024-03-22
6:00 am,9.5,7.3,81,WNW,7 4,11 6,1021.7,0.0,2024-03-22
5:30 am,9.5,7.5,80,W,6 3,9 5,1021.8,0.0,2024-03-22
5:00 am,10.3,7.9,80,WNW,9 5,13 7,1021.9,0.0,2024-03-22
4:30 am,10.0,7.8,78,WNW,7 4,11 6,1022.1,0.0,2024-03-22
4:00 am,10.4,8.2,76,W,7 4,9 5,1022.3,0.0,2024-03-22
3:30 am,10.5,8.5,75,NW,6 3,9 5,1022.6,0.0,2024-03-22
3:00 am,10.7,8.1,73,WSW,9 5,11 6,1022.9,0.0,2024-03-22
2:30 am,11.4,9.2,71,WNW,7 4,11 6,1023.1,0.0,2024-03-22
2:00 am,11.4,8.8,69,W,9 5,19 10,1023.3,0.0,2024-03-22
1:30 am,11.9,9.3,68,SW,9 5,13 7,1023.4,0.0,2024-03-22
1:00 am,13.3,10.3,68,NNW,13 7,22 12,1023.7,0.0,2024-03-22
12:30 am,13.1,10.9,62,WNW,7 4,13 7,1023.9,0.0,2024-03-22
12:00 am,14.0,11.6,63,NNE,9 5,17 9,1024.1,0.0,2024-03-22
