Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,8.7,1.7,84,NW,32 17,52 28,998.4,4.2,2023-07-31
5:00 pm,8.7,-0.2,78,NNW,41 22,61 33,996.5,1.8,2023-07-31
4:41 pm,9.2,-0.2,72,NNW,43 23,83 45,996.9,1.0,2023-07-31
4:30 pm,9.5,0.8,69,NNW,39 21,63 34,997.2,0.8,2023-07-31
4:06 pm,9.5,1.5,67,NNW,35 19,57 31,999.1,0.6,2023-07-31
4:00 pm,9.6,1.6,66,NW,35 19,50 27,999.6,0.4,2023-07-31
3:57 pm,9.5,1.8,66,NW,33 18,50 27,999.8,0.4,2023-07-31
3:30 pm,9.8,0.1,61,NW,43 23,67 36,1001.8,0.2,2023-07-31
3:00 pm,10.8,0.2,50,NW,46 25,69 37,1002.1,0.0,2023-07-31
2:30 pm,11.3,-0.3,43,NW,50 27,70 38,1002.6,0.0,2023-07-31
2:00 pm,11.5,1.2,42,NW,43 23,63 34,1003.3,0.0,2023-07-31
1:30 pm,11.8,0.9,40,NW,46 25,80 43,1003.4,0.0,2023-07-31
1:00 pm,11.3,-0.8,41,NW,52 28,78 42,1005.1,0.0,2023-07-31
12:30 pm,10.9,0.9,42,WNW,41 22,65 35,1006.0,0.0,2023-07-31
12:00 pm,10.9,0.7,45,NW,43 23,65 35,1006.5,0.0,2023-07-31
11:31 am,10.9,2.1,44,NW,35 19,56 30,1007.5,0.0,2023-07-31
11:30 am,10.9,2.1,43,NW,35 19,52 28,1007.4,0.0,2023-07-31
11:00 am,10.3,1.6,46,WNW,35 19,57 31,1008.1,0.0,2023-07-31
10:30 am,9.9,1.6,49,NW,33 18,59 32,1008.5,0.0,2023-07-31
10:01 am,9.0,1.7,54,NW,28 15,46 25,1008.8,0.0,2023-07-31
10:00 am,9.0,1.8,55,NW,28 15,43 23,1008.8,0.0,2023-07-31
9:30 am,8.0,0.5,61,NW,30 16,39 21,1008.7,0.0,2023-07-31
9:00 am,6.8,0.5,68,NW,24 13,33 18,1008.7,5.2,2023-07-31
8:30 am,7.2,-0.6,58,W,30 16,50 27,1008.2,5.2,2023-07-31
8:04 am,5.7,-1.1,72,WNW,26 14,46 25,1007.9,5.2,2023-07-31
8:00 am,5.7,-0.3,72,WSW,22 12,33 18,1007.7,5.2,2023-07-31
7:52 am,6.2,-1.8,67,WSW,32 17,65 35,1007.9,5.0,2023-07-31
7:30 am,8.0,-1.6,50,W,39 21,72 39,1006.8,4.6,2023-07-31
7:20 am,7.8,-2.5,52,W,43 23,72 39,1005.7,4.6,2023-07-31
7:15 am,7.9,-2.1,51,WSW,41 22,72 39,1005.3,4.6,2023-07-31
7:07 am,7.0,-1.0,62,WSW,32 17,63 34,1005.4,4.6,2023-07-31
7:00 am,6.5,-1.6,69,W,33 18,69 37,1005.8,4.6,2023-07-31
6:53 am,7.3,-1.6,63,W,37 20,69 37,1005.2,4.6,2023-07-31
6:39 am,7.0,-0.2,65,W,28 15,46 25,1004.2,4.4,2023-07-31
6:30 am,6.7,-1.4,68,WSW,33 18,46 25,1004.0,4.4,2023-07-31
6:10 am,6.9,-2.1,72,SW,39 21,72 39,1003.7,4.2,2023-07-31
6:04 am,7.8,-1.2,68,WSW,39 21,70 38,1002.7,3.8,2023-07-31
6:00 am,8.1,-1.0,65,W,39 21,70 38,1002.4,3.8,2023-07-31
5:50 am,8.0,-2.7,68,W,48 26,83 45,1002.3,3.8,2023-07-31
5:30 am,8.6,0.4,66,WNW,35 19,74 40,1000.2,3.2,2023-07-31
5:29 am,8.7,0.5,65,WNW,35 19,74 40,1000.0,3.2,2023-07-31
5:00 am,8.8,2.0,67,NW,28 15,52 28,998.5,3.0,2023-07-31
4:30 am,7.9,0.5,77,NW,32 17,50 27,998.5,3.0,2023-07-31
4:06 am,8.0,1.4,76,NW,28 15,56 30,998.9,2.4,2023-07-31
4:00 am,7.7,3.0,73,WNW,17 9,35 19,998.6,2.0,2023-07-31
3:30 am,7.9,0.9,65,NNW,28 15,39 21,997.8,1.2,2023-07-31
3:25 am,8.1,1.0,63,N,28 15,41 22,998.1,1.2,2023-07-31
3:00 am,8.6,1.5,59,NNW,28 15,44 24,1000.1,1.0,2023-07-31
2:54 am,8.7,0.6,59,NNW,33 18,56 30,1000.5,1.0,2023-07-31
2:30 am,9.1,-1.2,55,NW,44 24,67 36,1000.6,1.0,2023-07-31
2:00 am,8.4,-1.6,59,NW,43 23,69 37,1001.4,1.0,2023-07-31
1:30 am,8.1,-1.1,62,NW,39 21,63 34,1001.9,1.0,2023-07-31
1:05 am,8.1,0.1,63,NW,33 18,52 28,1002.5,1.0,2023-07-31
1:00 am,8.0,0.2,64,NW,32 17,46 25,1002.7,1.0,2023-07-31
12:30 am,8.1,-1.1,62,NW,39 21,57 31,1003.5,1.0,2023-07-31
12:00 am,8.4,-2.1,61,WNW,46 25,70 38,1003.5,1.0,2023-07-31
